Version: Taxi Continuous/Discontinuous v4.1.9723.39829
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 60000
TimeoutDuration: 60000000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 5
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01799100 -2.2204 -0.0815 91.2835
 0 0.01627600 -2.2204 -0.0815 91.2835
 0 0.01566990 -2.2204 -0.0815 91.2835
 0 0.01520960 -2.2204 -0.0815 91.2835
 0 0.01818230 -2.2204 -0.0815 91.2835
 0 0.01638560 -2.2204 -0.0815 91.2835
 0 0.01532750 -2.2204 -0.0815 91.2835
 0 0.01786640 -2.2204 -0.0815 91.2835
 0 0.01660850 -2.2204 -0.0815 91.2835
 0 0.01797600 -2.2204 -0.0815 91.2835
 0 0.01469430 -2.2204 -0.0815 91.2835
 0 0.01692420 -2.2204 -0.0815 91.2835
 0 0.01529990 -2.2204 -0.0815 91.2835
 0 0.01823940 -2.2204 -0.0815 91.2835
 0 0.01723670 -2.2204 -0.0815 91.2835
 0 0.01537220 -2.2204 -0.0815 91.2835
 0 0.01788150 -2.2204 -0.0815 91.2835
 0 0.01680310 -2.2204 -0.0815 91.2835
 0 0.01676600 -2.2204 -0.0815 91.2835
 0 0.01820140 -2.2204 -0.0815 91.1925
 0 0.01828490 -2.2204 -0.0815 91.1010
 0 0.01326440 -2.2204 -0.0815 91.0347
 0 0.01527020 -2.2204 -0.0815 90.9584
 0 0.01728640 -2.2204 -0.0815 90.8719
 0 0.01908450 -2.2204 -0.0815 90.7765
 0 0.01308840 -2.2204 -0.0815 90.7111
 0 0.01810680 -2.2204 -0.0815 90.6205
 0 0.01926690 -2.2204 -0.0815 90.5242
 0 0.01155860 -2.2204 -0.0815 90.4664
 0 0.01996610 -2.2204 -0.0815 90.3666
 0 0.01763620 -2.2204 -0.0815 90.2784
 0 0.01509570 -2.2204 -0.0815 90.2029
 0 0.01757970 -2.2204 -0.0815 90.1150
 0 0.01587210 -2.2204 -0.0815 90.0357
 0 0.01674070 -2.2204 -0.0815 89.9520
 0 0.01669670 -2.2204 -0.0815 89.8685
 0 0.01799870 -2.2204 -0.0815 89.7785
 0 0.01410680 -2.2204 -0.0815 89.7080
 0 0.01891900 -2.2204 -0.0815 89.6134
 0 0.01376910 -2.2204 -0.0815 89.5445
 0 0.02169830 -2.2204 -0.0815 89.4360
 0 0.01078700 -2.2204 -0.0815 89.3821
 0 0.01823770 -2.2204 -0.0815 89.2909
 0 0.01519920 -2.2204 -0.0815 89.2149
 0 0.01856730 -2.2204 -0.0815 89.1221
 0 0.01478260 -2.2204 -0.0815 89.0482
 0 0.01555500 -2.2204 -0.0815 88.9704
 0 0.01990960 -2.2204 -0.0815 88.8708
 0 0.01728200 -2.2204 -0.0815 88.7844
 0 0.01444240 -2.2204 -0.0815 88.7122
 0 0.01904940 -2.2204 -0.0815 88.6170
 0 0.01649780 -2.2204 -0.0815 88.5345
 0 0.01347940 -2.2204 -0.0815 88.4671
 0 0.01822660 -2.2204 -0.0815 88.3759
 0 0.01766200 -2.2204 -0.0815 88.2876
 0 0.02066600 -2.2204 -0.0815 88.1843
 0 0.01323870 -2.2204 -0.0815 88.1181
 0 0.01717030 -2.2204 -0.0815 88.0323
 0 0.01602420 -2.2204 -0.0815 87.9521
 0 0.01703910 -2.2204 -0.0815 87.8669
 0 0.01703910 -2.2204 -0.0815 87.7817
 0 0.01726410 -2.2204 -0.0815 87.6954
 0 0.01599370 -2.2204 -0.0815 87.6155
 0 0.01487700 -2.2204 -0.0815 87.5411
 0 0.01838060 -2.2204 -0.0815 87.4492
 0 0.01802340 -2.2204 -0.0815 87.3591
 0 0.01399650 -2.2204 -0.0815 87.2891
 0 0.01677150 -2.2204 -0.0815 87.2052
 0 0.01703730 -2.2204 -0.0815 87.1200
 0 0.01913430 -2.2204 -0.0815 87.0244
 0 0.01658650 -2.2204 -0.0815 86.9414
 0 0.01402480 -2.2204 -0.0815 86.8713
 0 0.01582280 -2.2204 -0.0815 86.7922
 0 0.02082310 -2.1165 -0.0755 86.6881
 0 0.01399990 -2.0466 -0.0713 86.6181
 0 0.01677740 -1.9629 -0.0663 86.5342
 0 0.01595880 -1.8832 -0.0613 86.4544
 0 0.01680710 -1.7994 -0.0560 86.3704
 0 0.01638850 -1.7176 -0.0507 86.2884
 0 0.01672380 -1.6342 -0.0452 86.2048
 0 0.01773170 -1.5457 -0.0392 86.1161
 0 0.01619890 -1.4649 -0.0336 86.0351
 0 0.01574490 -1.3864 -0.0280 85.9564
 0 0.01700570 -1.3016 -0.0219 85.8714
 0 0.01767510 -1.2134 -0.0154 85.7830
 0 0.01690270 -1.1292 -0.0091 85.6985
 0 0.01525240 -1.0531 -0.0032 85.6222
 0 0.01689390 -0.9689 0.0033 85.5378
 0 0.01402860 -0.8990 0.0089 85.4676
 0 0.01679640 -0.8153 0.0156 85.3836
 0 0.01879070 -0.7216 0.0234 85.2897
 0 0.01728400 -0.6355 0.0306 85.2033
 0 0.01386170 -0.5665 0.0365 85.1340
 0 0.01911630 -0.4712 0.0447 85.0384
 0 0.01610220 -0.3910 0.0518 84.9579
 0 0.01811460 -0.3008 0.0599 84.8673
 0 0.01747800 -0.2138 0.0679 84.7799
 0 0.01663410 -0.1310 0.0755 84.6967
 0 0.01715910 -0.0456 0.0836 84.6109
 0 0.01735040 0.0408 0.0919 84.5242
 0 0.01430850 0.1120 0.0988 84.4526
 0 0.01683390 0.1958 0.1071 84.3685
 0 0.01884900 0.2895 0.1165 84.2742
 0 0.01354420 0.3569 0.1233 84.2065
 0 0.01707030 0.4418 0.1320 84.1212
 0 0.01877090 0.5352 0.1418 84.0273
 0 0.01558320 0.6126 0.1500 83.9494
 0 0.01668250 0.6956 0.1589 83.8660
 0 0.01766800 0.7834 0.1685 83.7776
 0 0.01716930 0.8687 0.1779 83.6918
 0 0.01744350 0.9554 0.1877 83.6046
 0 0.01855570 1.0476 0.1981 83.5118
 0 0.01351330 1.1147 0.2059 83.4442
 0 0.01561010 1.1922 0.2149 83.3662
 0 0.01826960 1.2830 0.2256 83.2748
 0 0.01759720 1.3703 0.2360 83.1868
 0 0.01423830 1.4410 0.2445 83.1157
 0 0.01765390 1.5286 0.2553 83.0274
 0 0.01667850 1.6114 0.2655 82.9440
 0 0.01532890 1.6874 0.2750 82.8674
 0 0.01660460 1.7698 0.2854 82.7843
 0 0.01644100 1.8513 0.2959 82.7021
 0 0.01666710 1.9340 0.3066 82.6188
 0 0.01708700 2.0187 0.3177 82.5333
 0 0.01867150 2.1112 0.3300 82.4400
 0 0.01394850 2.1804 0.3392 82.3703
 0 0.01629560 2.2611 0.3502 82.2888
 0 0.01518310 2.3363 0.3605 82.2129
 0 0.01777100 2.4243 0.3726 82.1240
 0 0.01825530 2.5147 0.3853 82.0327
 0 0.01603460 2.5941 0.3965 81.9526
 0 0.01609280 2.6738 0.4079 81.8721
 0 0.01856590 2.7656 0.4212 81.7793
 0 0.01496270 2.8397 0.4319 81.7044
 0 0.01712590 2.9244 0.4444 81.6188
 0 0.01660030 3.0065 0.4566 81.5358
 0 0.01479140 3.0796 0.4676 81.4619
 0 0.01763320 3.1668 0.4809 81.3737
 0 0.01727610 3.2522 0.4939 81.2873
 0 0.01703240 3.3363 0.5070 81.2022
 0 0.01560590 3.4134 0.5190 81.1241
 0 0.01701830 3.4975 0.5323 81.0390
 0 0.01617010 3.5773 0.5450 80.9582
 0 0.01883900 3.6703 0.5599 80.8640
 0 0.01680040 3.7532 0.5734 80.7800
 0 0.01755610 3.8399 0.5876 80.6922
 0 0.01633360 3.9204 0.6009 80.6105
 0 0.01554760 3.9971 0.6137 80.5328
 0 0.01637830 4.0779 0.6273 80.4509
 0 0.01768530 4.1651 0.6419 80.4509
 0 0.01541290 4.2411 0.6547 80.4509
 0 0.01725730 4.3262 0.6690 80.4509
 0 0.01741860 4.4121 0.6835 80.4509
 0 0.01438960 4.4830 0.6954 80.4509
 0 0.01641700 4.5640 0.7090 80.4509
 0 0.01824620 4.6539 0.7242 80.4509
 0 0.01457020 4.7258 0.7363 80.4509
 0 0.01694760 4.8093 0.7503 80.4509
 0 0.01707650 4.8935 0.7645 80.4509
 0 0.01886070 4.9865 0.7801 80.4509
 0 0.01706000 5.0706 0.7943 80.4509
 0 0.01635840 5.1513 0.8078 80.4509
 0 0.01512980 5.2259 0.8204 80.4509
 0 0.01590070 5.3043 0.8337 80.3714
 0 0.01674820 5.3868 0.8478 80.2877
 0 0.01673240 5.4693 0.8621 80.2040
 0 0.01639440 5.5500 0.8761 80.1220
 0 0.01759660 5.6367 0.8913 80.0341
 0 0.01566160 5.7138 0.9050 79.9558
 0 0.01808060 5.8028 0.9209 79.8653
 0 0.01507520 5.8770 0.9343 79.7900
 0 0.01886120 5.9697 0.9511 79.6957
 0 0.01638980 6.0504 0.9659 79.6137
 0 0.01974430 6.1474 0.9839 79.5150
 0 0.01340180 6.2133 0.9961 79.4480
 0 0.01700900 6.2969 1.0118 79.3629
 0 0.01648830 6.3779 1.0272 79.2805
 0 0.01681580 6.4605 1.0429 79.1964
 0 0.01766590 6.5472 1.0596 79.1081
 0 0.01610310 6.6263 1.0750 79.0276
 0 0.01388070 6.6944 1.0882 78.9582
 0 0.01976650 6.7913 1.1073 78.8593
 0 0.01651810 6.8724 1.1234 78.7767
 0 0.01552770 6.9485 1.1386 78.6991
 0 0.02222400 7.0574 1.1606 78.5880
 0 0.01588320 7.1352 1.1764 78.5086
 0 0.01660660 7.2166 1.1931 78.4255
 0 0.01840690 7.3067 1.2117 78.3335
 0 0.01769100 7.3933 1.2297 78.2451
 0 0.01764280 7.4797 1.2478 78.1568
 0 0.01407760 7.5485 1.2624 78.0865
 0 0.01812010 7.6371 1.2812 77.9958
 0 0.01607520 7.7157 1.2980 77.9155
 0 0.02056660 7.8163 1.3197 77.8126
 0 0.01182670 7.8740 1.3323 77.7535
 0 0.01379000 7.9414 1.3470 77.6846
 0 0.01420120 8.0108 1.3622 77.6135
 0 0.01566140 8.0872 1.3791 77.5352
 0 0.01754610 8.1729 1.3982 77.4475
 0 0.01971790 8.2690 1.4198 77.3489
 0 0.01197420 8.3275 1.4330 77.2891
 0 0.01989770 8.4245 1.4550 77.1896
 0 0.01338610 8.4897 1.4699 77.1226
 0 0.01815520 8.5782 1.4903 77.0319
 0 0.01592420 8.5782 1.4903 76.9522
 0 0.01458540 8.5782 1.4903 76.8793
 0 0.01801390 8.5782 1.4903 76.7892
 0 0.01777230 8.5782 1.4903 76.7004
 0 0.01490700 8.5782 1.4903 76.6259
 0 0.01546070 8.5782 1.4903 76.5485
 0 0.01770730 8.5782 1.4903 76.4600
 0 0.01717820 8.5782 1.4903 76.3741
 0 0.01709450 8.5782 1.4903 76.2886
 0 0.02723060 8.5782 1.4903 76.1525
 0 0.00859900 8.5782 1.4903 76.1095
 0 0.01212570 8.5782 1.4903 76.0489
 0 0.02052760 8.5782 1.4903 75.9462
 0 0.01448690 8.5782 1.4903 75.8738
 0 0.01551540 8.5782 1.4903 75.7962
 0 0.01846310 8.5782 1.4903 75.7039
 0 0.01777380 8.5782 1.4903 75.6150
 0 0.01651430 8.5782 1.4903 75.5325
 0 0.01566510 8.5782 1.4903 75.4541
 0 0.01803830 8.5782 1.4903 75.3639
 0 0.01636040 8.5782 1.4903 75.2821
 0 0.01606420 8.5782 1.4903 75.2018
 0 0.01763720 8.5782 1.4903 75.1136
 0 0.01597300 8.5782 1.4903 75.0338
 0 0.01651810 8.5782 1.4903 74.9512
 0 0.01785400 8.5782 1.4903 74.8619
 0 0.01625190 8.5782 1.4903 74.7807
 0 0.01605720 8.5782 1.4903 74.7004
 0 0.01662530 8.5782 1.4903 74.6172
 0 0.01653310 8.5782 1.4903 74.5346
 0 0.01827450 8.5782 1.4903 74.4432
 0 0.01553820 8.5782 1.4903 74.3655
 0 0.01685910 8.5782 1.4903 74.2812
 0 0.01609170 8.5782 1.4903 74.2008
 0 0.01820650 8.5782 1.4903 74.1097
 0 0.01711610 8.5782 1.4903 74.0241
 0 0.01545450 8.5782 1.4903 73.9469
 0 0.01879680 8.5782 1.4903 73.8529
 0 0.01582390 8.5782 1.4903 73.7738
 0 0.01412840 8.5782 1.4903 73.7031
 0 0.01527880 8.5782 1.4903 73.6267
 0 0.02040590 8.6760 1.5192 73.5247
 0 0.01470350 8.7465 1.5402 73.4512
 0 0.01614000 8.8238 1.5633 73.3705
 0 0.01783810 8.9092 1.5889 73.2813
 0 0.01684000 8.9898 1.6133 73.1971
 0 0.01604120 9.0666 1.6366 73.1169
 0 0.01634530 9.1448 1.6604 73.0352
 0 0.01743540 9.2281 1.6860 72.9480
 0 0.01578690 9.3035 1.7092 72.8691
 0 0.01910910 9.3948 1.7375 72.7735
 0 0.01349320 9.4592 1.7576 72.7061
 0 0.01737600 9.5421 1.7835 72.6192
 0 0.01535620 9.6154 1.8066 72.5424
 0 0.01976160 9.7096 1.8364 72.4436
 0 0.01533340 9.7826 1.8596 72.3669
 0 0.01448540 9.8516 1.8816 72.2945
 0 0.01927960 9.9434 1.9111 72.1981
 0 0.01591200 10.0191 1.9355 72.1185
 0 0.01709370 10.1004 1.9619 72.0331
 0 0.01829590 10.1874 1.9902 71.9416
 0 0.01588030 10.2629 2.0150 71.8622
 0 0.01521460 10.3351 2.0387 71.7861
 0 0.02021190 10.4311 2.0705 71.6850
 0 0.01351280 10.4952 2.0918 71.6175
 0 0.01825910 10.5818 2.1207 71.5262
 0 0.01514290 10.6536 2.1448 71.4505
 0 0.01769600 10.7374 2.1731 71.3620
 0 0.01429530 10.8051 2.1960 71.2905
 0 0.02065720 10.9029 2.2293 71.1872
 0 0.01205090 10.9029 2.2293 71.1270
 0 0.01840420 10.9029 2.2293 71.0350
 0 0.01909290 10.9029 2.2293 70.9395
 0 0.01260870 10.9029 2.2293 70.8764
 0 0.01831100 10.9029 2.2293 70.7849
 0 0.01675050 10.9029 2.2293 70.7011
 0 0.01729900 10.9029 2.2293 70.6146
 0 0.01635170 10.9029 2.2293 70.5329
 0 0.01810370 10.9029 2.2293 70.4424
 0 0.01704850 10.9029 2.2293 70.3571
 0 0.01473930 10.9029 2.2293 70.2834
 0 0.01732370 10.9029 2.2293 70.1968
 0 0.01664380 10.9029 2.2293 70.1136
 0 0.01767910 10.9029 2.2293 70.0252
 0 0.01667130 10.9029 2.2293 69.9418
 0 0.01643800 10.9029 2.2293 69.8596
 0 0.01704300 10.9029 2.2293 69.7744
 0 0.01565290 10.9029 2.2293 69.6962
 0 0.01743230 10.9029 2.2293 69.6090
 0 0.01606270 10.9029 2.2293 69.5287
 0 0.01632260 10.9029 2.2293 69.4471
 0 0.01565660 10.9029 2.2293 69.3688
 0 0.01958220 10.9029 2.2293 69.3688
 0 0.01483140 10.9029 2.2293 69.3688
 0 0.01662440 10.9029 2.2293 69.3688
 0 0.01479990 10.9029 2.2293 69.3688
 0 0.01750630 10.9029 2.2293 69.3688
 0 0.01567200 10.9029 2.2293 69.3688
 0 0.01636060 10.9029 2.2293 69.3688
 0 0.01882850 10.9029 2.2293 69.3688
 0 0.02007490 10.9029 2.2293 69.3688
 0 0.01701480 10.9029 2.2293 69.3688
 0 0.01719820 10.9029 2.2293 69.3688
 0 0.01884570 10.9029 2.2293 69.3688
 0 0.01595740 10.9029 2.2293 69.3688
 0 0.01657930 10.9029 2.2293 69.3688
 0 0.01742310 10.9029 2.2293 69.3688
 0 0.01514170 10.9029 2.2293 69.3688
 0 0.01648550 10.9029 2.2293 69.3688
 0 0.01775510 10.9029 2.2293 69.3688
 0 0.01569450 10.9029 2.2293 69.2903
 0 0.01690200 10.9029 2.2293 69.2058
 0 0.01204420 10.9029 2.2293 69.1456
 0 0.01675530 10.9029 2.2293 69.0618
 0 0.01903010 10.9029 2.2293 68.9667
 0 0.01524500 10.9029 2.2293 68.8904
 0 0.01534670 10.9029 2.2293 68.8137
 0 0.01880900 10.9029 2.2293 68.7197
 0 0.01271700 10.9029 2.2293 68.6561
 0 0.01761040 10.9029 2.2293 68.5680
 0 0.01647270 10.9029 2.2293 68.4857
 0 0.01829290 10.9029 2.2293 68.3942
 0 0.01530170 10.9029 2.2293 68.3177
 0 0.01540410 10.9029 2.2293 68.2407
 0 0.01804730 10.9029 2.2293 68.1504
 0 0.01661490 10.9029 2.2293 68.0674
 0 0.01682150 10.9029 2.2293 67.9833
 0 0.01631610 10.9029 2.2293 67.9017
 0 0.01648050 10.9029 2.2293 67.8193
 0 0.01760220 10.9029 2.2293 67.7313
 0 0.01624680 10.9029 2.2293 67.6500
 0 0.01693650 10.9029 2.2293 67.5653
 0 0.01836280 10.9029 2.2293 67.4735
 0 0.01486260 10.9029 2.2293 67.3992
 0 0.01630120 10.9029 2.2293 67.3177
 0 0.01578790 10.9029 2.2293 67.2388
 0 0.01882500 10.9029 2.2293 67.1447
 0 0.01559050 10.9029 2.2293 67.0667
 0 0.01861080 10.9029 2.2293 66.9737
 0 0.01755880 10.9029 2.2293 66.8859
 0 0.01539840 10.9029 2.2293 66.8089
 0 0.01351400 10.9029 2.2293 66.7413
 0 0.01952550 10.9029 2.2293 66.6437
 0 0.01621530 10.9029 2.2293 66.5626
 0 0.01821950 10.9029 2.2293 66.4715
 0 0.01262810 10.9029 2.2293 66.4084
 0 0.01825170 10.9029 2.2293 66.3171
 0 0.01871450 10.9029 2.2293 66.2235
 0 0.01461030 10.9029 2.2293 66.1505
 0 0.01568970 10.9029 2.2293 66.0720
 0 0.01816710 10.9029 2.2293 65.9812
 0 0.01621100 10.9029 2.2293 65.9001
 0 0.01523520 10.9029 2.2293 65.8239
 0 0.01694520 10.9029 2.2293 65.7392
 0 0.01630370 10.9029 2.2293 65.6577
 0 0.01935010 10.9029 2.2293 65.5610
 0 0.01565450 10.9029 2.2293 65.4827
 0 0.01675610 10.9029 2.2293 65.3989
 0 0.01660960 10.9029 2.2293 65.3159
 0 0.01498090 10.9029 2.2293 65.2410
 0 0.01850600 10.9029 2.2293 65.1484
 0 0.01762000 10.9029 2.2293 65.0603
 0 0.01604050 10.9029 2.2293 64.9801
 0 0.01707060 10.9029 2.2293 64.8948
 0 0.01650370 10.9029 2.2293 64.8123
 0 0.01289480 10.9029 2.2293 64.7478
 0 0.01977390 10.9029 2.2293 64.6489
 0 0.01679100 10.9029 2.2293 64.5650
 0 0.01721010 10.9029 2.2293 64.4789
 0 0.01548490 10.9029 2.2293 64.4015
 0 0.01807790 10.9029 2.2293 64.3111
 0 0.01562130 10.9029 2.2293 64.2330
 0 0.01901010 10.9029 2.2293 64.1379
 0 0.01538850 10.9029 2.2293 64.0610
 0 0.01618730 10.9029 2.2293 63.9801
 0 0.01710810 10.9029 2.2293 63.8945
 0 0.01808180 10.9029 2.2293 63.8041
 0 0.01539900 10.9029 2.2293 63.7271
 0 0.01332380 10.9029 2.2293 63.6605
 0 0.02097580 10.9029 2.2293 63.5556
 0 0.01675140 10.9029 2.2293 63.4719
 0 0.01516680 10.9029 2.2293 63.3960
 0 0.01563570 10.9029 2.2293 63.3179
 0 0.01600820 10.9029 2.2293 63.2378
 0 0.01838750 10.9029 2.2293 63.1459
 0 0.01636440 10.9029 2.2293 63.0641
 0 0.01675780 10.9029 2.2293 62.9803
 0 0.01768610 10.9029 2.2293 62.8918
 0 0.01486090 10.9029 2.2293 62.8175
 0 0.01680660 10.9029 2.2293 62.7335
 0 0.01668480 10.9029 2.2293 62.6501
 0 0.01669340 10.9029 2.2293 62.5666
 0 0.01615460 10.9029 2.2293 62.4858
 0 0.01772770 10.9029 2.2293 62.3972
 0 0.01649590 10.9029 2.2293 62.3147
 0 0.01630010 10.9029 2.2293 62.2332
 0 0.01861800 10.9029 2.2293 62.1401
 0 0.01500130 10.9029 2.2293 62.0651
 0 0.01653630 10.9029 2.2293 61.9824
 0 0.01843950 10.9029 2.2293 61.8903
 0 0.01501770 10.9029 2.2293 61.8152
 0 0.01764310 10.9029 2.2293 61.7269
 0 0.01534200 10.9029 2.2293 61.6502
 0 0.01891410 10.9029 2.2293 61.5557
 0 0.01581100 10.9029 2.2293 61.4766
 0 0.01540470 10.9029 2.2293 61.3996
 0 0.01600000 10.9029 2.2293 61.3196
 0 0.01612640 10.9029 2.2293 61.2390
 0 0.01959100 10.9029 2.2293 61.1410
 0 0.01505830 10.9029 2.2293 61.0657
 0 0.01788590 10.9029 2.2293 60.9763
 0 0.01404430 10.9029 2.2293 60.9061
 0 0.01750010 10.9029 2.2293 60.8186
 0 0.01728220 10.9029 2.2293 60.7322
 0 0.01543220 10.9029 2.2293 60.6550
 0 0.01796460 10.9029 2.2293 60.5652
 0 0.01639430 10.9029 2.2293 60.4832
 0 0.01854890 10.9029 2.2293 60.3905
 0 0.01503850 10.9029 2.2293 60.3153
 0 0.01815570 10.9029 2.2293 60.2245
 0 0.01494800 10.9029 2.2293 60.1498
 0 0.01831510 10.9029 2.2293 60.0582
 0 0.01567740 10.9029 2.2293 59.9798
 0 0.01730970 10.9029 2.2293 59.8932
 0 0.01626490 10.9029 2.2293 59.8119
 0 0.01609900 10.9029 2.2293 59.7314
 0 0.01768970 10.9029 2.2293 59.6430
 0 0.01633220 10.9029 2.2293 59.5613
 0 0.01681630 10.9029 2.2293 59.4772
 0 0.01562090 10.9029 2.2293 59.3991
 0 0.01917110 10.9029 2.2293 59.3033
 0 0.01345130 10.9029 2.2293 59.2360
 0 0.01670320 10.9029 2.2293 59.1525
 0 0.01764860 10.9029 2.2293 59.0643
 0 0.01882630 10.9029 2.2293 58.9701
 0 0.01430120 10.9029 2.2293 58.8986
 0 0.01705260 10.9029 2.2293 58.8134
 0 0.01697280 10.9029 2.2293 58.7285
 0 0.01522970 10.9029 2.2293 58.6523
 0 0.01928500 10.9029 2.2293 58.5559
 0 0.01479130 10.9029 2.2293 58.4820
 0 0.01623890 10.9029 2.2293 58.4008
 0 0.01877070 10.9029 2.2293 58.3069
 0 0.01599510 10.9029 2.2293 58.2269
 0 0.01680930 10.9029 2.2293 58.1429
 0 0.01702260 10.9029 2.2293 58.0578
 0 0.01478240 10.9029 2.2293 57.9839
 0 0.01819890 10.9029 2.2293 57.8929
 0 0.01657970 10.9029 2.2293 57.8100
 0 0.01675090 10.9029 2.2293 57.7262
 0 0.01757760 10.9029 2.2293 57.6383
 0 0.01741550 10.9029 2.2293 57.5513
 0 0.01590990 10.9029 2.2293 57.4717
 0 0.01629670 10.9029 2.2293 57.3902
 0 0.01658600 10.9029 2.2293 57.3073
 0 0.01631990 10.9029 2.2293 57.2257
 0 0.01771460 10.9029 2.2293 57.1371
 0 0.01291380 10.9029 2.2293 57.0725
 0 0.01913160 10.9029 2.2293 56.9769
 0 0.01704110 10.9029 2.2293 56.8917
 0 0.01627190 10.9029 2.2293 56.8103
 0 0.01745410 10.9029 2.2293 56.7231
 0 0.01470590 10.9029 2.2293 56.6495
 0 0.01840790 10.9029 2.2293 56.5575
 0 0.01631210 10.9029 2.2293 56.4759
 0 0.01775090 10.9029 2.2293 56.3872
 0 0.01509930 10.9029 2.2293 56.3117
 0 0.01837830 10.9029 2.2293 56.2198
 0 0.01550640 10.9029 2.2293 56.1422
 0 0.01676110 10.9029 2.2293 56.0584
 0 0.01370260 10.9029 2.2293 55.9899
 0 0.01793770 10.9029 2.2293 55.9002
 0 0.01848390 10.9029 2.2293 55.8078
 0 0.01649120 10.9029 2.2293 55.7254
 0 0.01659720 10.9029 2.2293 55.6424
 0 0.01509940 10.9029 2.2293 55.5669
 0 0.01858240 10.9029 2.2293 55.4740
 0 0.01614620 10.9029 2.2293 55.3932
 0 0.01688490 10.9029 2.2293 55.3088
 0 0.01715880 10.9029 2.2293 55.2230
 0 0.01649620 10.9029 2.2293 55.1405
 0 0.01940460 10.9029 2.2293 55.0435
 0 0.01824390 10.9029 2.2293 54.9523
 0 0.01614890 10.9029 2.2293 54.8716
 0 0.01921550 10.9029 2.2293 54.7755
 0 0.01402010 10.9029 2.2293 54.7054
 0 0.01982380 10.9029 2.2293 54.6063
 0 0.01784890 10.9029 2.2293 54.5170
 0 0.01229930 10.9029 2.2293 54.4555
 0 0.01719610 10.9029 2.2293 54.3695
 0 0.01746870 10.9029 2.2293 54.2822
 0 0.01610610 10.9029 2.2293 54.2017
 0 0.01713210 10.9029 2.2293 54.1160
 0 0.01347700 10.9029 2.2293 54.0486
 0 0.01520570 10.9029 2.2293 53.9726
 0 0.01521550 10.9029 2.2293 53.8965
 0 0.01737880 10.9029 2.2293 53.8096
 0 0.01766870 10.9029 2.2293 53.7213
 0 0.01534870 10.9029 2.2293 53.6445
 0 0.01745730 10.9029 2.2293 53.5572
 0 0.01505640 10.9029 2.2293 53.4820
 0 0.01766220 10.9029 2.2293 53.3936
 0 0.01726300 10.9029 2.2293 53.3073
 0 0.01679540 10.9029 2.2293 53.2234
 0 0.01664040 10.9029 2.2293 53.1401
 0 0.01589260 10.9029 2.2293 53.0607
 0 0.01689160 10.9029 2.2293 52.9762
 0 0.01565660 10.9029 2.2293 52.8980
 0 0.01810720 10.9029 2.2293 52.8074
 0 0.01564240 10.9029 2.2293 52.7292
 0 0.01708360 10.9029 2.2293 52.6438
 0 0.01751510 10.9029 2.2293 52.5562
 0 0.01617500 10.9029 2.2293 52.4753
 0 0.01690560 10.9029 2.2293 52.3908
 0 0.01523960 10.9029 2.2293 52.3146
 0 0.01859540 10.9029 2.2293 52.2216
 0 0.01650180 10.9029 2.2293 52.1391
 0 0.01592970 10.9029 2.2293 52.0595
 0 0.01640750 10.9029 2.2293 51.9774
 0 0.01503800 10.9029 2.2293 51.9022
 0 0.01770260 10.9029 2.2293 51.8137
 0 0.01485090 10.9029 2.2293 51.7395
 0 0.01769720 10.9029 2.2293 51.6510
 0 0.01864770 10.9029 2.2293 51.5578
 0 0.01642880 10.9029 2.2293 51.4756
 0 0.01471860 10.9029 2.2293 51.4020
 0 0.01865560 10.9029 2.2293 51.3087
 0 0.01602790 10.9029 2.2293 51.2286
 0 0.01780550 10.9029 2.2293 51.1396
 0 0.01618470 10.9029 2.2293 51.0587
 0 0.01651020 10.9029 2.2293 50.9761
 0 0.01690430 10.9029 2.2293 50.8916
 0 0.01690850 10.9029 2.2293 50.8070
 0 0.01560220 10.9029 2.2293 50.7290
 0 0.01761870 10.9029 2.2293 50.6409
 0 0.01636760 10.9029 2.2293 50.5591
 0 0.01682210 10.9029 2.2293 50.4750
 0 0.01625130 10.9029 2.2293 50.3937
 0 0.01565980 10.9029 2.2293 50.3154
 0 0.01766150 10.9029 2.2293 50.2271
 0 0.01561320 10.9029 2.2293 50.1490
 0 0.01766790 10.9029 2.2293 50.0607
 0 0.01626750 10.9029 2.2293 49.9794
 0 0.01557350 10.9029 2.2293 49.9015
 0 0.01708320 10.9029 2.2293 49.8161
 0 0.01853280 10.9029 2.2293 49.7234
 0 0.01681520 10.9029 2.2293 49.6393
 0 0.01555860 10.9029 2.2293 49.5616
 0 0.01665480 10.9029 2.2293 49.4783
 0 0.01708580 10.9029 2.2293 49.3929
 0 0.01585790 10.9029 2.2293 49.3136
 0 0.01676570 10.9029 2.2293 49.2297
