Version: Taxi Continuous/Discontinuous v4.1.9728.17830
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 60000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.3681
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01711100 -12.8900 0.0600 90.0000
 0 0.02171760 -12.8900 0.0600 90.0000
 11 0.33333330 -12.8900 0.0600 90.0000
 0 0.33333330 -12.8900 0.0600 90.0000
 0 0.08845420 -12.8900 0.0600 90.0000
 0 0.06076050 -12.8900 0.0600 90.0000
 0 0.02123210 -12.8900 0.0600 90.0000
 0 0.01771930 -12.8900 0.0600 90.0000
 0 0.02045040 -12.8900 0.0600 90.0000
 0 0.02230310 -12.8900 0.0600 90.0000
 0 0.02226300 -12.8900 0.0600 90.0000
 0 0.01998440 -12.8900 0.0600 90.0000
 0 0.01944210 -12.8900 0.0600 90.0000
 0 0.02241250 -12.8900 0.0600 90.0000
 0 0.02235080 -12.8900 0.0600 90.0000
 0 0.02540920 -12.8900 0.0600 90.0000
 0 0.02100670 -12.8900 0.0600 90.0000
 0 0.02244330 -12.8900 0.0600 90.0000
 0 0.02032910 -12.8900 0.0600 90.0000
 0 0.02098990 -12.8900 0.0600 90.0000
 0 0.02738660 -12.8900 0.0600 90.0000
 0 0.02395450 -12.8900 0.0600 90.0000
 0 0.02155210 -12.8900 0.0600 90.0000
 0 0.02338410 -12.8900 0.0600 90.0000
 0 0.02638020 -12.8900 0.0600 90.0000
 0 0.03790490 -12.8900 0.0600 90.0000
 0 0.02612690 -12.8900 0.0600 90.0000
 0 0.02864760 -12.8900 0.0600 90.0000
 0 0.03656790 -12.8900 0.0600 90.0000
 0 0.33333330 -12.8900 0.0600 90.0000
 0 0.33333330 -12.8900 0.0600 90.0000
 0 0.07113280 -12.8900 0.0600 90.0000
 0 0.05837500 -12.8900 0.0600 90.0000
 0 0.04280590 -12.8900 0.0600 90.0000
 0 0.02162260 -12.8900 0.0600 90.0000
 0 0.04710930 -12.8900 0.0600 90.0000
 0 0.02157630 -12.8900 0.0600 90.0000
 0 0.02001640 -12.8900 0.0600 90.0000
 0 0.02265770 -12.8900 0.0600 90.0000
 0 0.02147990 -12.8900 0.0600 90.0000
 0 0.02459060 -12.8900 0.0600 90.0000
 0 0.02219990 -12.8900 0.0600 90.0000
 0 0.02594310 -12.8900 0.0600 90.0000
 0 0.02179910 -12.8900 0.0600 90.0000
 0 0.02869360 -12.8900 0.0600 90.0000
 0 0.03399830 -12.8900 0.0600 90.0000
 0 0.02990240 -12.8900 0.0600 90.0000
 0 0.05815680 -12.8900 0.0600 90.0000
 21 0.03047140 -12.8900 0.0600 90.0000
 0 0.33333330 -12.8900 0.0600 90.0000
 0 0.08122330 -12.8900 0.0600 90.0000
 0 0.03236670 -12.8900 0.0600 90.0000
 0 0.01974930 -12.8900 0.0600 90.0000
 0 0.01967640 -12.8900 0.0600 90.0000
 0 0.02117650 -12.8900 0.0600 90.0000
 0 0.02006120 -12.8900 0.0600 90.0000
 0 0.01884610 -12.8900 0.0600 90.0000
 0 0.02188070 -12.8900 0.0600 90.0000
 0 0.02159210 -12.8900 0.0600 90.0000
 0 0.02318010 -12.8900 0.0600 90.0000
 0 0.02588550 -12.8900 0.0600 90.0000
 0 0.02089930 -12.8900 0.0600 90.0000
 0 0.01772500 -12.8900 0.0600 90.0000
 0 0.02008610 -12.8900 0.0600 90.0000
 0 0.01917910 -12.8900 0.0600 90.0000
 0 0.01880950 -12.8900 0.0600 90.0000
 0 0.03735760 -12.8900 0.0600 90.0000
 0 0.02057350 -12.8900 0.0600 90.0000
 0 0.02068320 -12.8900 0.0600 90.0000
 0 0.02058190 -12.8900 0.0600 90.0000
 0 0.01768510 -12.8900 0.0600 90.0000
 0 0.02038000 -12.8900 0.0600 90.0000
 0 0.02259160 -12.8900 0.0600 90.0000
 0 0.02102340 -12.8900 0.0600 90.0000
 0 0.01930960 -12.8900 0.0600 90.0000
 0 0.02023160 -12.8900 0.0600 90.0000
 0 0.01917330 -12.8900 0.0600 90.0000
 0 0.02006460 -12.8900 0.0600 90.0000
 0 0.02132870 -12.8900 0.0600 90.0000
 0 0.02008000 -12.8900 0.0600 90.0000
 0 0.02425790 -12.8900 0.0600 90.0000
 0 0.02390800 -12.8900 0.0600 90.0000
 0 0.02351000 -12.8900 0.0600 90.0000
 0 0.02249150 -12.8900 0.0600 90.0000
 0 0.02396440 -12.8900 0.0600 90.0000
 0 0.02238370 -12.8900 0.0600 90.0000
 0 0.02346400 -12.8900 0.0600 90.0000
 0 0.02208610 -12.8900 0.0600 90.0000
 0 0.01860920 -12.8900 0.0600 90.0000
 0 0.02335390 -12.8900 0.0600 90.0000
 0 0.02002530 -12.8900 0.0600 90.0000
 0 0.33333330 -12.8900 0.0600 90.0000
 0 0.31720040 -12.8900 0.0600 90.0000
 0 0.05143360 -12.8900 0.0600 90.0000
 0 0.02303550 -12.8900 0.0600 90.0000
 0 0.03862490 -12.8900 0.0600 90.0000
 0 0.01912680 -12.8900 0.0600 90.0000
 0 0.01809050 -12.8900 0.0600 90.0000
 0 0.01707670 -12.8900 0.0600 90.0000
 0 0.01724590 -12.8900 0.0600 90.0000
 0 0.01612540 -12.8900 0.0600 90.0000
 0 0.01776600 -12.8900 0.0600 90.0000
 0 0.02132490 -12.8900 0.0600 90.0000
 0 0.01801020 -12.8900 0.0600 90.0000
 0 0.01856900 -12.8900 0.0600 90.0000
 0 0.01746140 -12.8900 0.0600 90.0000
 0 0.02012970 -12.8900 0.0600 90.0000
 0 0.01831300 -12.8900 0.0600 90.0000
 0 0.01679100 -12.8900 0.0600 90.0000
 0 0.01736300 -12.8900 0.0600 90.0000
 0 0.01637180 -12.8900 0.0600 90.0000
 0 0.02065830 -12.8900 0.0600 90.0000
 0 0.01917670 -12.8900 0.0600 90.0000
 0 0.01836390 -12.8900 0.0600 90.0000
 0 0.01795250 -12.8900 0.0600 90.0000
 0 0.01991230 -12.8900 0.0600 90.0000
 0 0.01811360 -12.8900 0.0600 90.0000
 0 0.01831400 -12.8900 0.0600 90.0000
 0 0.01911560 -12.8900 0.0600 90.0000
 0 0.01700780 -12.8900 0.0600 90.0000
 0 0.01963740 -12.8900 0.0600 90.0000
 0 0.01867490 -12.8900 0.0600 90.0000
 0 0.01731910 -12.8900 0.0600 90.0000
 0 0.01714730 -12.8900 0.0600 90.0000
 0 0.02227840 -12.8900 0.0600 90.0000
 0 0.01789350 -12.8900 0.0600 90.0000
 0 0.01969040 -12.8900 0.0600 90.0000
 0 0.02223350 -12.8900 0.0600 90.0000
 0 0.05530180 -12.8900 0.0600 90.0000
 0 0.02757200 -12.8900 0.0600 90.0000
 0 0.02416850 -12.8900 0.0600 90.0000
 0 0.04767620 -12.8900 0.0600 90.0000
 0 0.02647700 -12.8900 0.0600 90.0000
 0 0.02354810 -12.8900 0.0600 90.0000
 0 0.02763180 -12.8900 0.0600 90.0000
 0 0.02679510 -12.8900 0.0600 90.0000
 0 0.02660740 -12.8900 0.0600 90.0000
 0 0.02310470 -12.8900 0.0600 90.0000
 0 0.02490900 -12.8900 0.0600 90.0000
 0 0.02408690 -12.8900 0.0600 90.0000
 0 0.01854790 -12.8900 0.0600 90.0000
 0 0.01969130 -12.8900 0.0600 90.0000
 0 0.02023000 -12.8900 0.0600 90.0000
 0 0.02091290 -12.8900 0.0600 90.0000
 0 0.03103440 -12.8900 0.0600 90.0000
 0 0.02144580 -12.8900 0.0600 90.0000
 0 0.02580610 -12.8900 0.0600 90.0000
 0 0.02331170 -12.8900 0.0600 90.0000
 0 0.02292700 -12.8900 0.0600 90.0000
 0 0.01976020 -12.8900 0.0600 90.0000
 0 0.01760700 -12.8900 0.0600 90.0000
 0 0.02112490 -12.8900 0.0600 90.0000
 0 0.01891520 -12.8900 0.0600 90.0000
 0 0.02040500 -12.8900 0.0600 90.0000
 0 0.02251970 -12.8900 0.0600 90.0000
 0 0.01907400 -12.8900 0.0600 90.0000
 0 0.01942730 -12.8900 0.0600 90.0000
 0 0.02072990 -12.8900 0.0600 90.0000
 0 0.02671100 -12.8900 0.0600 90.0000
 0 0.02357270 -12.8900 0.0600 90.0000
 0 0.01994150 -12.8900 0.0600 90.0000
 0 0.01978610 -12.8900 0.0600 90.0000
 0 0.01855820 -12.8900 0.0600 90.0000
 0 0.02016170 -12.8900 0.0600 90.0000
 0 0.01871180 -12.8900 0.0600 90.0000
 0 0.02264050 -12.8900 0.0600 90.0000
 0 0.02047340 -12.8900 0.0600 90.0000
 0 0.01880170 -12.8900 0.0600 90.0000
 0 0.02531610 -12.8900 0.0600 90.0000
 0 0.02142230 -12.8900 0.0600 90.0000
 0 0.01996040 -12.8900 0.0600 90.0000
 0 0.01851920 -12.8900 0.0600 90.0000
 0 0.02009330 -12.8900 0.0600 90.0000
 0 0.02045140 -12.8900 0.0600 90.0000
 0 0.02003640 -12.8900 0.0600 90.0000
 0 0.01891320 -12.8900 0.0600 90.0000
 0 0.02003050 -12.8900 0.0600 90.0000
 0 0.02205750 -12.8900 0.0600 90.0000
 0 0.01945500 -12.8900 0.0600 90.0000
 0 0.02107880 -12.8900 0.0600 90.0000
 0 0.01973650 -12.8900 0.0600 90.0000
 0 0.02277870 -12.8900 0.0600 90.0000
 0 0.02205580 -12.8900 0.0600 90.0000
 0 0.02058780 -12.8900 0.0600 90.0000
 0 0.02021770 -12.8900 0.0600 90.0000
 0 0.01987350 -12.8900 0.0600 90.0000
 0 0.02184350 -12.8900 0.0600 90.0000
 0 0.01868530 -12.8900 0.0600 90.0000
 0 0.02092510 -12.8900 0.0600 90.0000
 0 0.02281170 -12.8900 0.0600 90.0000
 0 0.01824690 -12.8900 0.0600 90.0000
 0 0.02025200 -12.8900 0.0600 90.0000
 0 0.02051220 -12.8900 0.0600 90.0000
 0 0.02140290 -12.8900 0.0600 90.0000
 0 0.01885350 -12.8900 0.0600 90.0000
 0 0.03029480 -12.7385 0.0600 90.0000
 0 0.02819420 -12.5976 0.0600 90.0000
 0 0.02151450 -12.4900 0.0600 90.0000
 0 0.02416710 -12.3692 0.0600 90.0000
 0 0.02046290 -12.2668 0.0600 90.0000
 0 0.01993530 -12.1672 0.0600 90.0000
 0 0.03336200 -12.0007 0.0701 86.5181
 0 0.03172990 -11.8431 0.0889 83.2065
 0 0.02146720 -11.7371 0.1058 80.9660
 0 0.02056340 -11.6363 0.1257 78.8198
 0 0.03638530 -11.6363 0.1257 78.8198
 0 0.02927920 -11.6363 0.1257 78.8198
 0 0.02194460 -11.6363 0.1257 78.8198
 0 0.02069050 -11.6363 0.1257 78.8198
 0 0.01994060 -11.6363 0.1257 78.8198
 0 0.02041890 -11.6363 0.1257 78.8198
 0 0.02127040 -11.6363 0.1257 78.8198
 0 0.02114690 -11.6363 0.1257 78.8198
 0 0.01911450 -11.6363 0.1257 78.8198
 0 0.02123410 -11.6363 0.1257 78.8198
 0 0.01915610 -11.6363 0.1257 78.8198
 0 0.02083570 -11.6363 0.1257 78.8198
 0 0.01915720 -11.6363 0.1257 78.8198
 0 0.01826090 -11.6363 0.1257 78.8198
 0 0.01912960 -11.6363 0.1257 78.8198
 0 0.02069720 -11.6363 0.1257 78.8198
 0 0.01877540 -11.6363 0.1257 78.8198
 0 0.01902290 -11.6363 0.1257 78.8198
 0 0.01820290 -11.6363 0.1257 78.8198
 0 0.02124410 -11.6363 0.1257 78.8198
 0 0.02052600 -11.6363 0.1257 78.8198
 0 0.01937760 -11.6363 0.1257 78.8198
 0 0.01979530 -11.6363 0.1257 78.8198
 0 0.02125670 -11.6363 0.1257 78.8198
 0 0.01866220 -11.6363 0.1257 78.8198
 0 0.02109810 -11.6363 0.1257 78.8198
 0 0.02171670 -11.6363 0.1257 78.8198
 0 0.02012470 -11.6363 0.1257 78.8198
 0 0.01807030 -11.6363 0.1257 78.8198
 0 0.01841210 -11.6363 0.1257 78.8198
 0 0.02015000 -11.6363 0.1257 78.8198
 0 0.01988590 -11.6363 0.1257 78.8198
 0 0.01908290 -11.6363 0.1257 78.8198
 0 0.02043710 -11.6363 0.1257 78.8198
 0 0.01825770 -11.6363 0.1257 78.8198
 0 0.02090430 -11.6363 0.1257 78.8198
 0 0.02124910 -11.6363 0.1257 78.8198
 0 0.02114500 -11.6363 0.1257 78.8198
 0 0.01848930 -11.6363 0.1257 78.8198
 0 0.01900050 -11.6363 0.1257 78.8198
 0 0.02024710 -11.6363 0.1257 78.8198
 0 0.03537510 -11.6363 0.1257 78.8198
 0 0.02153250 -11.6363 0.1257 78.8198
 0 0.02018320 -11.6363 0.1257 78.8198
 0 0.01880090 -11.6363 0.1257 78.8198
 0 0.01853390 -11.6363 0.1257 78.8198
 0 0.02016900 -11.6363 0.1257 78.8198
 0 0.01738940 -11.6363 0.1257 78.8198
 0 0.01800640 -11.6363 0.1257 78.8198
 0 0.02055980 -11.6363 0.1257 78.8198
 0 0.01946350 -11.6363 0.1257 78.8198
 0 0.02058120 -11.6363 0.1257 78.8198
 0 0.01809370 -11.6363 0.1257 78.8198
 0 0.01990350 -11.6363 0.1257 78.8198
 0 0.02187900 -11.6363 0.1257 78.8198
 0 0.01968170 -11.6363 0.1257 78.8198
 0 0.02170670 -11.6363 0.1257 78.8198
 0 0.02060950 -11.6363 0.1257 78.8198
 0 0.01973760 -11.6363 0.1257 78.8198
 0 0.02069310 -11.6363 0.1257 78.8198
 0 0.01928040 -11.6363 0.1257 78.8198
 0 0.01827300 -11.6363 0.1257 78.8198
 0 0.02016790 -11.6363 0.1257 78.8198
 0 0.02051810 -11.6363 0.1257 78.8198
 0 0.02049130 -11.6363 0.1257 78.8198
 0 0.01840800 -11.6363 0.1257 78.8198
 0 0.02267520 -11.6363 0.1257 78.8198
 0 0.02026380 -11.6363 0.1257 78.8198
 0 0.02001000 -11.6363 0.1257 78.8198
 0 0.02064170 -11.6363 0.1257 78.8198
 0 0.02021380 -11.6363 0.1257 78.8198
 0 0.02079230 -11.6363 0.1257 78.8198
 0 0.01944590 -11.6363 0.1257 78.8198
 0 0.01953700 -11.6363 0.1257 78.8198
 0 0.02066540 -11.6363 0.1257 78.8198
 0 0.01829160 -11.6363 0.1257 78.8198
 0 0.01930120 -11.6363 0.1257 78.8198
 0 0.02126640 -11.6363 0.1257 78.8198
 0 0.01870140 -11.6363 0.1257 78.8198
 0 0.02030570 -11.6363 0.1257 78.8198
 0 0.01825730 -11.6363 0.1257 78.8198
 0 0.01845220 -11.6363 0.1257 78.8198
 0 0.02101010 -11.6363 0.1257 78.8198
 0 0.01910630 -11.6363 0.1257 78.8198
 0 0.01893470 -11.6363 0.1257 78.8198
 0 0.01913260 -11.6363 0.1257 78.8198
 0 0.01965230 -11.6363 0.1257 78.8198
 0 0.01859530 -11.6363 0.1257 78.8198
 0 0.01824250 -11.6363 0.1257 78.8198
 0 0.02179930 -11.6363 0.1257 78.8198
 0 0.02269470 -11.6363 0.1257 78.8198
 0 0.02180840 -11.6363 0.1257 78.8198
 0 0.02204180 -11.6363 0.1257 78.8198
 0 0.02279840 -11.6363 0.1257 78.8198
 0 0.01981730 -11.6363 0.1257 78.8198
 0 0.01729090 -11.6363 0.1257 78.8198
 0 0.02030690 -11.6363 0.1257 78.8198
 0 0.01966250 -11.6363 0.1257 78.8198
 0 0.02006250 -11.6363 0.1257 78.8198
 0 0.01928120 -11.6363 0.1257 78.8198
 0 0.01875860 -11.6363 0.1257 78.8198
 0 0.01907350 -11.6363 0.1257 78.8198
 0 0.02088300 -11.6363 0.1257 78.8198
 0 0.01940050 -11.6363 0.1257 78.8198
 0 0.01941870 -11.6363 0.1257 78.8198
 0 0.01808960 -11.6363 0.1257 78.8198
 0 0.02099130 -11.6363 0.1257 78.8198
 0 0.01841300 -11.6363 0.1257 78.8198
 0 0.01991550 -11.6363 0.1257 78.8198
 0 0.01869900 -11.6363 0.1257 78.8198
 0 0.01954950 -11.6363 0.1257 78.8198
 0 0.01900820 -11.6363 0.1257 78.8198
 0 0.01875050 -11.6363 0.1257 78.8198
 0 0.01849150 -11.6363 0.1257 78.8198
 0 0.01970030 -11.6363 0.1257 78.8198
 0 0.01851500 -11.6363 0.1257 78.8198
 0 0.01867230 -11.6363 0.1257 78.8198
 0 0.01820940 -11.6363 0.1257 78.8198
 0 0.02043860 -11.6363 0.1257 78.8198
 0 0.01852100 -11.6363 0.1257 78.8198
 0 0.01874190 -11.6363 0.1257 78.8198
 0 0.01983080 -11.6363 0.1257 78.8198
 0 0.02219660 -11.6363 0.1257 78.8198
 0 0.01911020 -11.6363 0.1257 78.8198
 0 0.01928960 -11.6363 0.1257 78.8198
 0 0.01986420 -11.6363 0.1257 78.8198
 0 0.02022190 -11.6363 0.1257 78.8198
 0 0.01875580 -11.6363 0.1257 78.8198
 0 0.02005540 -11.6363 0.1257 78.8198
 0 0.01821650 -11.6363 0.1257 78.8198
 0 0.02090810 -11.6363 0.1257 78.8198
 0 0.01876220 -11.6363 0.1257 78.8198
 0 0.01778250 -11.6363 0.1257 78.8198
 0 0.02020950 -11.6363 0.1257 78.8198
 0 0.02200500 -11.6363 0.1257 78.8198
 0 0.01945390 -11.6363 0.1257 78.8198
 0 0.02018750 -11.6363 0.1257 78.8198
 0 0.01900600 -11.6363 0.1257 78.8198
 0 0.02723790 -11.6363 0.1257 78.8198
 0 0.02720610 -11.6363 0.1257 78.8198
 0 0.02559990 -11.6363 0.1257 78.8198
 0 0.02779330 -11.6363 0.1257 78.8198
 0 0.02726950 -11.6363 0.1257 78.8198
 0 0.02099370 -11.6363 0.1257 78.8198
 0 0.02191490 -11.6363 0.1257 78.8198
 0 0.02111970 -11.6363 0.1257 78.8198
 0 0.02267430 -11.6363 0.1257 78.8198
 0 0.02303140 -11.6363 0.1257 78.8198
 0 0.02256430 -11.6363 0.1257 78.8198
 0 0.02080270 -11.6363 0.1257 78.8198
 0 0.02210550 -11.6363 0.1257 78.8198
 0 0.02084600 -11.6363 0.1257 78.8198
 0 0.02214160 -11.6363 0.1257 78.8198
 0 0.02063350 -11.6363 0.1257 78.8198
 0 0.01980260 -11.6363 0.1257 78.8198
 0 0.02030080 -11.6363 0.1257 78.8198
 0 0.01920900 -11.6363 0.1257 78.8198
 0 0.02157850 -11.6363 0.1257 78.8198
 0 0.01992420 -11.6363 0.1257 78.8198
 0 0.02070570 -11.6363 0.1257 78.8198
 0 0.01969490 -11.6363 0.1257 78.8198
 0 0.02052480 -11.6363 0.1257 78.8198
 0 0.02036830 -11.6363 0.1257 78.8198
 0 0.02010000 -11.6363 0.1257 78.8198
 0 0.02120220 -11.6363 0.1257 78.8198
 0 0.02148120 -11.6363 0.1257 78.8198
 0 0.02159480 -11.6363 0.1257 78.8198
 0 0.02487700 -11.6363 0.1257 78.8198
 0 0.02253420 -11.6363 0.1257 78.8198
 0 0.02304200 -11.6363 0.1257 78.8198
 0 0.02250140 -11.6363 0.1257 78.8198
 0 0.02345420 -11.6363 0.1257 78.8198
 0 0.02234700 -11.6363 0.1257 78.8198
 0 0.02310620 -11.6363 0.1257 78.8198
 0 0.02364200 -11.6363 0.1257 78.8198
 0 0.02170500 -11.6363 0.1257 78.8198
 0 0.02175620 -11.6363 0.1257 78.8198
 0 0.02214180 -11.6363 0.1257 78.8198
 0 0.02200470 -11.6363 0.1257 78.8198
 0 0.02290670 -11.6363 0.1257 78.8198
 0 0.02199800 -11.6363 0.1257 78.8198
 0 0.02194600 -11.6363 0.1257 78.8198
 0 0.01933760 -11.6363 0.1257 78.8198
 0 0.02090380 -11.6363 0.1257 78.8198
 0 0.02276050 -11.6363 0.1257 78.8198
 0 0.02088020 -11.6363 0.1257 78.8198
 0 0.02020570 -11.6363 0.1257 78.8198
 0 0.02211570 -11.6363 0.1257 78.8198
 0 0.02017270 -11.6363 0.1257 78.8198
 0 0.02410590 -11.6363 0.1257 78.8198
 0 0.02189090 -11.6363 0.1257 78.8198
 0 0.02363180 -11.6363 0.1257 78.8198
 0 0.02243410 -11.6363 0.1257 78.8198
 0 0.02266680 -11.6363 0.1257 78.8198
 0 0.02169010 -11.6363 0.1257 78.8198
 0 0.01900840 -11.6363 0.1257 78.8198
 0 0.02276440 -11.6363 0.1257 78.8198
 0 0.01991040 -11.6363 0.1257 78.8198
 0 0.02012780 -11.6363 0.1257 78.8198
 0 0.02118210 -11.6363 0.1257 78.8198
 0 0.02402300 -11.6363 0.1257 78.8198
 0 0.02323750 -11.6363 0.1257 78.8198
 0 0.02283480 -11.6363 0.1257 78.8198
 0 0.02324820 -11.6363 0.1257 78.8198
 0 0.02339430 -11.6363 0.1257 78.8198
 0 0.02301330 -11.6363 0.1257 78.8198
 0 0.02302900 -11.6363 0.1257 78.8198
 0 0.02172220 -11.6363 0.1257 78.8198
 0 0.02075410 -11.6363 0.1257 78.8198
 0 0.02181570 -11.6363 0.1257 78.8198
 0 0.02132980 -11.6363 0.1257 78.8198
 0 0.02130470 -11.6363 0.1257 78.8198
 0 0.01978580 -11.6363 0.1257 78.8198
 0 0.02021290 -11.6363 0.1257 78.8198
 0 0.01854640 -11.6363 0.1257 78.8198
 0 0.02060660 -11.6363 0.1257 78.8198
 0 0.02042240 -11.6363 0.1257 78.8198
 0 0.02240130 -11.6363 0.1257 78.8198
 0 0.01928310 -11.6363 0.1257 78.8198
 0 0.02158230 -11.6363 0.1257 78.8198
 0 0.02261450 -11.6363 0.1257 78.8198
 0 0.02111050 -11.6363 0.1257 78.8198
 0 0.02153890 -11.6363 0.1257 78.8198
 0 0.02256810 -11.6363 0.1257 78.8198
 0 0.01884330 -11.6363 0.1257 78.8198
 0 0.01991990 -11.6363 0.1257 78.8198
 0 0.02210290 -11.6363 0.1257 78.8198
 0 0.02217180 -11.6363 0.1257 78.8198
 0 0.02052280 -11.6363 0.1257 78.8198
 0 0.01995260 -11.6363 0.1257 78.8198
 0 0.02014630 -11.6363 0.1257 78.8198
 0 0.02303930 -11.6363 0.1257 78.8198
 0 0.02090760 -11.6363 0.1257 78.8198
 0 0.02408310 -11.6363 0.1257 78.8198
 0 0.01889250 -11.6363 0.1257 78.8198
 0 0.01911020 -11.6363 0.1257 78.8198
 0 0.02210550 -11.6363 0.1257 78.8198
 0 0.01974480 -11.6363 0.1257 78.8198
 0 0.02055360 -11.6363 0.1257 78.8198
 0 0.02126370 -11.6363 0.1257 78.8198
 0 0.02306890 -11.6363 0.1257 78.8198
 0 0.02334780 -11.6363 0.1257 78.8198
 0 0.01937970 -11.6363 0.1257 78.8198
 0 0.02053710 -11.6363 0.1257 78.8198
 0 0.02032990 -11.6363 0.1257 78.8198
 0 0.02037290 -11.6363 0.1257 78.8198
 0 0.01984420 -11.6363 0.1257 78.8198
 0 0.01910950 -11.6363 0.1257 78.8198
 0 0.02148260 -11.6363 0.1257 78.8198
 0 0.02067040 -11.6363 0.1257 78.8198
 0 0.02262470 -11.6363 0.1257 78.8198
 0 0.02116910 -11.6363 0.1257 78.8198
 0 0.02290030 -11.6363 0.1257 78.8198
 0 0.02306070 -11.6363 0.1257 78.8198
 0 0.02139430 -11.6363 0.1257 78.8198
 0 0.02335290 -11.6363 0.1257 78.8198
 0 0.02162000 -11.6363 0.1257 78.8198
 0 0.02096160 -11.6363 0.1257 78.8198
 0 0.02173290 -11.6363 0.1257 78.8198
 0 0.02045120 -11.6363 0.1257 78.8198
 0 0.02145210 -11.6363 0.1257 78.8198
 0 0.02107580 -11.6363 0.1257 78.8198
