Version: Taxi Continuous/Discontinuous v4.1.9723.39829
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 60000
TimeoutDuration: 3000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.5476
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01692200 -9.2308 5.3353 72.4919
 0 0.01603480 -9.2308 5.3353 74.1683
 0 0.01700700 -9.2308 5.3353 75.9464
 0 0.01640090 -9.1507 5.3528 77.6610
 0 0.01618840 -9.0712 5.3678 79.3535
 0 0.01806920 -8.9819 5.3815 81.2426
 0 0.01630810 -8.9009 5.3915 82.9476
 0 0.01657150 -8.8184 5.3992 84.6801
 0 0.01817470 -8.7277 5.4046 86.5802
 0 0.01529950 -8.6513 5.4071 88.1797
 0 0.01578400 -8.5724 5.4073 89.8299
 0 0.01805090 -8.5520 5.4046 91.7171
 0 0.01568960 -8.5519 5.4000 93.3574
 0 0.01894420 -8.5517 5.3912 95.3380
 0 0.01428490 -8.5514 5.3827 96.8314
 0 0.01630430 -8.5511 5.3706 98.5360
 0 0.01709410 -8.5511 5.3706 100.3231
 0 0.01696670 -8.5511 5.3706 102.0970
 0 0.01640330 -8.5511 5.3706 103.8119
 0 0.01843320 -8.5511 5.3706 103.8119
 0 0.01765570 -8.5511 5.3706 103.8119
 0 0.01573980 -8.5511 5.3706 103.8119
 0 0.01740460 -8.5511 5.3706 103.8119
 0 0.01485520 -8.5511 5.3706 103.8119
 0 0.01811730 -8.5511 5.3706 103.8119
 0 0.01393040 -8.5511 5.3706 103.8119
 0 0.01706510 -8.5511 5.3706 103.8119
 0 0.01644150 -8.5511 5.3706 103.8119
 0 0.01920440 -8.5511 5.3706 103.8119
 0 0.01435810 -8.5511 5.3706 103.8119
 0 0.02113810 -8.5511 5.3706 103.8119
 0 0.01602760 -8.5511 5.3706 103.8119
 0 0.01831140 -8.5511 5.3706 103.8119
 0 0.01695980 -8.5511 5.3706 103.8119
 0 0.01721770 -8.5511 5.3706 103.8119
 0 0.01608720 -8.5511 5.3706 103.8119
 0 0.01663800 -8.5511 5.3706 103.8119
 0 0.01705000 -8.5511 5.3706 103.8119
 0 0.01785540 -8.6378 5.3919 103.8119
 0 0.01689710 -8.7199 5.4121 103.8119
 0 0.01477480 -8.7916 5.4297 103.8119
 0 0.01762360 -8.8772 5.4508 103.8119
 0 0.01314220 -8.9410 5.4665 103.8119
 0 0.01634650 -9.0203 5.4860 103.8119
 0 0.01658890 -9.1009 5.5058 103.8119
 0 0.01658340 -9.1009 5.5058 103.8119
 0 0.01493150 -9.1009 5.5058 103.8119
 0 0.01806460 -9.1009 5.5058 103.8119
 0 0.01575120 -9.1009 5.5058 103.8119
 0 0.01819540 -9.1009 5.5058 103.8119
 0 0.01715990 -9.1009 5.5058 103.8119
 0 0.01378970 -9.1009 5.5058 103.8119
 0 0.01663240 -9.1009 5.5058 103.8119
 0 0.01973630 -9.1009 5.5058 103.8119
 0 0.01646780 -9.1009 5.5058 103.8119
 0 0.01702100 -9.1009 5.5058 103.8119
 0 0.01488110 -9.1009 5.5058 103.8119
 0 0.01739930 -9.1009 5.5058 103.8119
 0 0.01632300 -9.1009 5.5058 103.8119
 0 0.01473590 -9.1009 5.5058 103.8119
 0 0.01944850 -9.1009 5.5058 103.8119
 0 0.01558060 -9.1009 5.5058 103.8119
 0 0.01837320 -9.1009 5.5058 103.8119
 0 0.01471290 -9.1009 5.5058 103.8119
 0 0.01796870 -9.1009 5.5058 103.8119
 0 0.01754210 -9.1009 5.5058 103.8119
 0 0.01642070 -9.1009 5.5058 103.8119
 0 0.01635500 -9.1009 5.5058 103.8119
 0 0.01525010 -9.1009 5.5058 103.8119
 0 0.01837710 -9.1009 5.5058 103.8119
 0 0.01373020 -9.1009 5.5058 103.8119
 0 0.01852720 -9.1009 5.5058 103.8119
 0 0.01673010 -9.1009 5.5058 103.8119
 0 0.01516740 -9.1009 5.5058 103.8119
 0 0.01534050 -9.1009 5.5058 103.8119
 0 0.01935420 -9.1009 5.5058 103.8119
 0 0.01615410 -9.1009 5.5058 103.8119
 0 0.01709730 -9.1009 5.5058 103.8119
 0 0.01689580 -9.1009 5.5058 103.8119
 0 0.01583880 -9.1009 5.5058 103.8119
 0 0.01765060 -9.1009 5.5058 103.8119
 0 0.01621270 -9.1009 5.5058 103.8119
 0 0.01591170 -9.1009 5.5058 103.8119
 0 0.01468150 -9.1009 5.5058 103.8119
 0 0.01946410 -9.1009 5.5058 103.8119
 0 0.01661740 -9.1009 5.5058 103.8119
 0 0.01638980 -9.1009 5.5058 103.8119
 0 0.01667220 -9.1009 5.5058 103.8119
 0 0.01720890 -9.1009 5.5058 103.8119
 0 0.01632920 -9.1009 5.5058 103.8119
 0 0.01693980 -9.1009 5.5058 103.8119
 0 0.01653290 -9.1009 5.5058 103.8119
 0 0.01732770 -9.1009 5.5058 103.8119
 0 0.01676930 -9.1009 5.5058 103.8119
 0 0.01464450 -9.1009 5.5058 103.8119
 0 0.01608140 -9.1009 5.5058 103.8119
 0 0.01559880 -9.1009 5.5058 103.8119
 0 0.01779360 -9.1009 5.5058 103.8119
 0 0.01808150 -9.1009 5.5058 103.8119
 0 0.01478140 -9.1009 5.5058 103.8119
 0 0.01717190 -9.1009 5.5058 103.8119
 0 0.01786550 -9.1009 5.5058 103.8119
 0 0.01525410 -9.1009 5.5058 103.8119
 0 0.01882710 -9.1009 5.5058 103.8119
 0 0.01660190 -9.1009 5.5058 103.8119
 0 0.01364490 -9.1009 5.5058 103.8119
 0 0.01851790 -9.1009 5.5058 103.8119
 0 0.01510790 -9.1009 5.5058 103.8119
 0 0.01912780 -9.1009 5.5058 103.8119
 0 0.01388880 -9.1009 5.5058 103.8119
 0 0.01745880 -9.1009 5.5058 103.8119
 0 0.01804230 -9.1009 5.5058 103.8119
 0 0.01525670 -9.1009 5.5058 103.8119
 0 0.01790720 -9.1009 5.5058 103.8119
 0 0.01885660 -9.1009 5.5058 103.8119
 0 0.01497820 -9.1009 5.5058 103.8119
 0 0.01664320 -9.1009 5.5058 103.8119
 0 0.01438940 -9.1009 5.5058 103.8119
 0 0.01872010 -9.1009 5.5058 103.8119
 0 0.01679130 -9.1009 5.5058 103.8119
 0 0.01651010 -9.1009 5.5058 103.8119
 0 0.01677050 -9.1009 5.5058 103.8119
 0 0.01600150 -9.1009 5.5058 103.8119
 0 0.01618840 -9.1009 5.5058 103.8119
 0 0.01669190 -9.1009 5.5058 103.8119
 0 0.01670160 -9.1009 5.5058 103.8119
 0 0.01636530 -9.1009 5.5058 103.8119
 0 0.01693000 -9.1009 5.5058 103.8119
 0 0.01607210 -9.1009 5.5058 103.8119
 0 0.01691860 -9.1009 5.5058 103.8119
 0 0.01708540 -9.1009 5.5058 103.8119
 0 0.01787230 -9.1009 5.5058 103.8119
 0 0.01678860 -9.1009 5.5058 103.8119
 0 0.02043160 -9.1009 5.5058 103.8119
 0 0.01278930 -9.1009 5.5058 103.8119
 0 0.01514970 -9.1009 5.5058 103.8119
 0 0.01849720 -9.1009 5.5058 103.8119
 0 0.01657040 -9.1009 5.5058 103.8119
 0 0.01266790 -9.1009 5.5058 103.8119
 0 0.01928940 -9.1009 5.5058 103.8119
 0 0.01501080 -9.1009 5.5058 103.8119
 0 0.01817520 -9.1009 5.5058 103.8119
 0 0.01674090 -9.1009 5.5058 103.8119
 0 0.01667420 -9.1009 5.5058 103.8119
 0 0.01627960 -9.1009 5.5058 103.8119
 0 0.01854390 -9.1009 5.5058 103.8119
 0 0.01677380 -9.1009 5.5058 103.8119
 0 0.01631000 -9.1009 5.5058 103.8119
 0 0.01687110 -9.1009 5.5058 103.8119
 0 0.01657900 -9.1009 5.5058 103.8119
 0 0.01475870 -9.1009 5.5058 103.8119
 0 0.01865980 -9.1009 5.5058 103.8119
 0 0.01663490 -9.1009 5.5058 103.8119
 0 0.01533810 -9.1009 5.5058 103.8119
 0 0.01747950 -9.1009 5.5058 103.8119
 0 0.01552010 -9.1009 5.5058 105.4345
 0 0.01716520 -9.1009 5.5058 107.2290
 0 0.01594020 -9.1009 5.5058 108.8956
 0 0.01857990 -9.1009 5.5058 110.8380
 0 0.01719650 -9.1009 5.5058 112.6359
 0 0.01452860 -9.1009 5.5058 112.6359
 0 0.01652560 -9.1009 5.5058 112.6359
 0 0.02305860 -9.1009 5.5058 110.2252
 0 0.01225070 -9.1009 5.5058 108.9444
 0 0.01648220 -9.1009 5.5058 107.2212
 0 0.01513350 -9.1009 5.5058 105.6390
 0 0.01965970 -9.1009 5.5058 105.6390
 0 0.01337920 -9.1009 5.5058 105.6390
 0 0.01645470 -9.1009 5.5058 105.6390
 0 0.01755560 -9.1009 5.5058 105.6390
 0 0.01771050 -9.1009 5.5058 105.6390
 0 0.01722440 -9.1009 5.5058 105.6390
 0 0.01638340 -9.1009 5.5058 105.6390
 0 0.01668510 -9.1009 5.5058 105.6390
 0 0.01645100 -9.1009 5.5058 105.6390
 0 0.01673920 -9.1009 5.5058 105.6390
 0 0.01500590 -9.1009 5.5058 105.6390
 0 0.01850880 -9.1009 5.5058 105.6390
 0 0.01635140 -9.1009 5.5058 105.6390
 0 0.01679250 -9.1009 5.5058 105.6390
 0 0.01672480 -9.1009 5.5058 105.6390
 0 0.01606540 -9.1009 5.5058 105.6390
 0 0.01751450 -9.1009 5.5058 103.8079
 0 0.01731370 -9.1009 5.5058 101.9978
 0 0.01521510 -9.1009 5.5058 100.4071
 0 0.01691020 -9.1009 5.5058 98.6392
 0 0.01745740 -9.1009 5.5058 96.8141
 0 0.01718210 -9.1009 5.5058 95.0177
 0 0.01765910 -9.1009 5.5058 93.1715
 0 0.01284100 -9.1009 5.5058 91.8290
 0 0.02025000 -9.1009 5.5058 89.7119
 0 0.01671450 -9.1009 5.5058 87.9645
 0 0.01301390 -9.1009 5.5058 87.9645
 0 0.01883080 -9.1009 5.5058 87.9645
 0 0.01630000 -9.1009 5.5058 87.9645
 0 0.01695900 -9.1009 5.5058 87.9645
 0 0.01695210 -9.1009 5.5058 87.9645
 0 0.01718740 -9.1009 5.5058 89.7614
 0 0.01617540 -9.1009 5.5058 91.4525
 0 0.01585220 -9.1009 5.5058 93.1098
 0 0.01756120 -9.1009 5.5058 94.9458
 0 0.01612880 -9.1009 5.5058 96.6320
 0 0.01563800 -9.1009 5.5058 98.2669
 0 0.01842750 -9.1009 5.5058 100.1935
 0 0.01529090 -9.1009 5.5058 101.7921
 0 0.01811070 -9.1009 5.5058 103.6855
 0 0.01519570 -9.1009 5.5058 103.6855
 0 0.01564600 -9.1009 5.5058 103.6855
 0 0.01708250 -9.1009 5.5058 103.6855
 0 0.01611490 -9.1009 5.5058 103.6855
 0 0.01810050 -9.1009 5.5058 103.6855
 0 0.01727240 -9.1009 5.5058 103.6855
 0 0.01498790 -9.1009 5.5058 103.6855
 0 0.01738030 -9.1009 5.5058 103.6855
 0 0.01752050 -9.1009 5.5058 103.6855
 0 0.01653810 -9.1009 5.5058 103.6855
 0 0.01646870 -9.1009 5.5058 103.6855
 0 0.01679330 -9.1009 5.5058 103.6855
 0 0.01693380 -9.1009 5.5058 103.6855
 0 0.01653110 -9.1009 5.5058 103.6855
 0 0.01784050 -9.1009 5.5058 103.6855
 0 0.01613230 -9.1009 5.5058 103.6855
 0 0.01899650 -9.1009 5.5058 103.6855
 0 0.01372470 -9.1009 5.5058 103.6855
 0 0.01686390 -9.1009 5.5058 103.6855
 0 0.01635110 -9.1009 5.5058 103.6855
 0 0.01761200 -9.1009 5.5058 103.6855
 0 0.01585040 -9.1009 5.5058 103.6855
 0 0.01683230 -9.1009 5.5058 101.9258
 0 0.01643790 -9.1009 5.5058 100.2072
 0 0.01484100 -9.1009 5.5058 98.6556
 0 0.01816310 -9.1009 5.5058 96.7567
 0 0.01820190 -9.1009 5.5058 94.8537
 0 0.01547300 -9.1009 5.5058 93.2361
 0 0.01578120 -9.1009 5.5058 91.5862
 0 0.01713180 -9.1009 5.5058 89.7951
 0 0.01687770 -9.1009 5.5058 88.0306
 0 0.01759520 -9.1009 5.5058 88.0306
 0 0.01583480 -9.1009 5.5058 88.0306
 0 0.01637550 -9.1009 5.5058 88.0306
 0 0.01721450 -9.1009 5.5058 88.0306
 0 0.01634170 -9.1009 5.5058 88.0306
 0 0.01712380 -9.1009 5.5058 88.0306
 0 0.01647520 -9.1009 5.5058 88.0306
 0 0.01630170 -9.1009 5.5058 88.0306
 0 0.01699860 -9.1009 5.5058 88.0306
 0 0.01662540 -9.1009 5.5058 88.0306
 0 0.01665310 -9.1009 5.5058 88.0306
 0 0.01666500 -9.1009 5.5058 88.0306
 0 0.01775980 -9.1009 5.5058 88.0306
 0 0.01523240 -9.1009 5.5058 88.0306
 0 0.01695780 -9.1009 5.5058 88.0306
 0 0.01644490 -9.1009 5.5058 88.0306
 0 0.01758040 -9.1009 5.5058 88.0306
 0 0.01569210 -9.1009 5.5058 88.0306
 0 0.01666850 -9.1009 5.5058 88.0306
 0 0.01696910 -9.1009 5.5058 88.0306
 0 0.01627980 -9.1009 5.5058 88.0306
 0 0.01675540 -9.1009 5.5058 88.0306
 0 0.01769480 -9.1009 5.5058 88.0306
 0 0.01602480 -9.1009 5.5058 88.0306
 0 0.01807660 -9.1912 5.5027 88.0306
 0 0.01603330 -9.2713 5.4999 88.0306
 0 0.01464350 -9.3445 5.4974 88.0306
 0 0.01657770 -9.4273 5.4945 88.0306
 0 0.01734960 -9.5140 5.4916 88.0306
 0 0.01663010 -9.5971 5.4887 88.0306
 0 0.01755180 -9.6849 5.4857 88.0306
 0 0.01559120 -9.7628 5.4830 88.0306
 0 0.01676980 -9.8466 5.4801 88.0306
 0 0.01756130 -9.9343 5.4771 88.0306
 0 0.01644700 -10.0165 5.4743 88.0306
 0 0.01604540 -10.0967 5.4715 88.0306
 0 0.01754380 -10.1844 5.4685 88.0306
 0 0.01639890 -10.2663 5.4657 88.0306
 0 0.01657260 -10.3491 5.4628 88.0306
 0 0.01639510 -10.4310 5.4600 88.0306
 0 0.01713210 -10.5167 5.4571 88.0306
 0 0.01490880 -10.5912 5.4545 88.0306
 0 0.01882340 -10.6852 5.4513 88.0306
 0 0.01612670 -10.7658 5.4485 88.0306
 0 0.01646780 -10.8481 5.4457 88.0306
 0 0.01806350 -10.9384 5.4426 88.0306
 0 0.01675640 -11.0221 5.4397 88.0306
 0 0.01423430 -11.0932 5.4373 88.0306
 0 0.01737990 -11.1801 5.4343 88.0306
 0 0.01590960 -11.2596 5.4315 88.0306
 0 0.01853260 -11.3522 5.4284 88.0306
 0 0.01648270 -11.4345 5.4255 88.0306
 0 0.01705550 -11.5198 5.4226 88.0306
 0 0.01537440 -11.5966 5.4199 88.0306
 0 0.01680360 -11.6806 5.4171 88.0306
 0 0.01591630 -11.7601 5.4143 88.0306
 0 0.01819530 -11.8510 5.4112 88.0306
 0 0.01612220 -11.9316 5.4084 88.0306
 0 0.01744060 -12.0187 5.4054 88.0306
 0 0.01611720 -12.0993 5.4027 88.0306
 0 0.01705840 -12.1845 5.3997 88.0306
 0 0.01478540 -12.2584 5.3972 88.0306
 0 0.01581450 -12.3374 5.3945 88.0306
 0 0.01674330 -12.4211 5.3916 88.0306
 0 0.01684970 -12.5053 5.3887 88.0306
 0 0.01737510 -12.5921 5.3857 88.0306
 0 0.01621590 -12.6731 5.3829 88.0306
 0 0.01644080 -12.7553 5.3801 88.0306
 0 0.01658810 -12.8382 5.3773 88.0306
 0 0.01652740 -12.9208 5.3744 88.0306
 0 0.01644320 -13.0029 5.3716 88.0306
 0 0.01949370 -13.1004 5.3682 88.0306
 0 0.01415080 -13.1711 5.3658 88.0306
 0 0.01685350 -13.2553 5.3655 89.7926
 0 0.01841010 -13.3473 5.3683 91.7173
 0 0.01656530 -13.4300 5.3732 93.4492
 0 0.01677200 -13.5135 5.3808 95.2026
 0 0.01435720 -13.5848 5.3892 96.7037
 0 0.01941560 -13.6808 5.4040 98.7335
 0 0.01485680 -13.7539 5.4172 100.2867
 0 0.01596190 -13.8320 5.4338 101.9555
 0 0.01701250 -13.9146 5.4540 103.7341
 0 0.01902910 -13.9730 5.4797 105.7236
 0 0.01414200 -13.9736 5.5007 107.2021
 0 0.01667790 -13.9743 5.5277 108.9457
 0 0.01897430 -13.9753 5.5616 110.9295
 0 0.01423580 -13.9761 5.5888 112.4178
 0 0.01651200 -13.9770 5.6225 114.1441
 0 0.01931720 -13.9782 5.6651 116.1636
 0 0.01509860 -13.9792 5.7003 117.7421
 0 0.01672610 -13.9792 5.7003 117.7421
 0 0.01665930 -13.9792 5.7003 117.7421
 0 0.01664240 -13.9792 5.7003 117.7421
 0 0.01653240 -13.9792 5.7003 117.7421
 0 0.01787930 -13.9792 5.7003 117.7421
 0 0.01549230 -13.9792 5.7003 117.7421
 0 0.01698000 -13.9792 5.7003 117.7421
 0 0.01754730 -13.9792 5.7003 117.7421
 0 0.01545570 -13.9792 5.7003 117.7421
 0 0.01758490 -13.9792 5.7003 117.7421
 0 0.01705210 -13.9792 5.7003 115.9594
 0 0.01631450 -13.9792 5.7003 114.2537
 0 0.01657040 -13.9792 5.7003 112.5213
 0 0.01594850 -13.9792 5.7003 110.8540
 0 0.01708780 -13.9792 5.7003 109.0675
 0 0.01500100 -13.9792 5.7003 107.4992
 0 0.01749770 -13.9792 5.7003 105.6698
 0 0.01818650 -13.9792 5.7003 103.7685
 0 0.01607130 -13.9792 5.7003 102.0882
 0 0.01662730 -13.9792 5.7003 100.3499
 0 0.01606090 -13.9792 5.7003 100.3499
 0 0.01706760 -13.9792 5.7003 100.3499
 0 0.01730640 -13.9792 5.7003 100.3499
 0 0.01676520 -13.9792 5.7003 100.3499
 0 0.01540060 -13.9792 5.7003 100.3499
 0 0.01644170 -13.9792 5.7003 100.3499
 0 0.01737710 -13.9792 5.7003 100.3499
 0 0.01576860 -13.9016 5.6861 100.3499
 0 0.01861380 -13.8101 5.6694 100.3499
 0 0.01616770 -13.7306 5.6549 100.3499
 0 0.01858430 -13.6392 5.6382 100.3499
 0 0.01637230 -13.5586 5.6235 100.3499
 0 0.01352260 -13.4921 5.6113 100.3499
 0 0.01775370 -13.4048 5.5954 100.3499
 0 0.01771280 -13.3177 5.5794 100.3499
 0 0.01656960 -13.2362 5.5646 100.3499
 0 0.01540040 -13.1604 5.5507 100.3499
 0 0.01807150 -13.0715 5.5345 100.3499
 0 0.01669580 -12.9894 5.5195 100.3499
 0 0.01517830 -12.9148 5.5059 100.3499
 0 0.01828530 -12.8248 5.4894 100.3499
 0 0.01800790 -12.7362 5.4733 100.3499
 0 0.01628210 -12.6562 5.4586 100.3499
 0 0.01454630 -12.5846 5.4456 100.3499
 0 0.01610090 -12.5054 5.4311 100.3499
 0 0.01668710 -12.4233 5.4161 100.3499
 0 0.01623500 -12.3435 5.4015 100.3499
 0 0.01539960 -12.2677 5.3877 100.3499
 0 0.01841470 -12.1772 5.3712 100.3499
 0 0.01639160 -12.0965 5.3564 100.3499
 0 0.01702480 -12.0128 5.3411 100.3499
 0 0.01663180 -11.9310 5.3262 100.3499
 0 0.01657360 -11.8495 5.3113 100.3499
 0 0.01914990 -11.7553 5.2941 100.3499
 0 0.01657060 -11.6738 5.2792 100.3499
 0 0.01464170 -11.6018 5.2661 100.3499
 0 0.01644230 -11.5209 5.2513 100.3499
 0 0.01681340 -11.4382 5.2362 100.3499
 0 0.01650750 -11.3575 5.2189 102.0757
 0 0.01878650 -11.2663 5.1961 104.0398
 0 0.01556930 -11.1914 5.1751 105.6675
 0 0.01592220 -11.1147 5.1536 105.6675
 0 0.01866200 -11.0249 5.1284 105.6675
 0 0.01502690 -10.9525 5.1081 105.6675
 0 0.01590030 -10.8760 5.0867 105.6675
 0 0.01806060 -10.7891 5.0623 105.6675
 0 0.01616080 -10.7113 5.0405 105.6675
 0 0.01531190 -10.6375 5.0198 105.6675
 0 0.01804010 -10.5507 4.9954 105.6675
 0 0.01758100 -10.4660 4.9717 105.6675
 0 0.01453920 -10.3961 4.9520 105.6675
 0 0.01818890 -10.3077 4.9304 103.7659
 0 0.01493150 -10.2348 4.9146 102.2049
 0 0.01853240 -10.1436 4.8981 100.2673
 0 0.01618040 -10.0636 4.8860 98.5757
 0 0.02071260 -9.9607 4.8745 96.4103
 0 0.01133090 -9.9042 4.8693 95.2257
 0 0.01842850 -9.8122 4.8640 93.2990
 0 0.01507520 -9.7369 4.8618 91.7229
 0 0.01847330 -9.7369 4.8618 89.7916
 0 0.01557440 -9.7369 4.8618 88.1633
 0 0.01801270 -9.7369 4.8618 86.2801
 0 0.01435530 -9.7369 4.8618 84.7793
 0 0.01898760 -9.7369 4.8618 82.7942
 0 0.01399080 -9.7369 4.8618 81.3315
 0 0.01858980 -9.7369 4.8618 79.3880
 0 0.01582520 -9.7369 4.8618 77.7335
 0 0.01757940 -9.7369 4.8618 75.8956
 0 0.01786020 -9.7369 4.8618 75.8956
 0 0.01559010 -9.7369 4.8618 75.8956
 0 0.01536490 -9.7369 4.8618 75.8956
 0 0.01811000 -9.7369 4.8618 75.8956
 0 0.01605740 -9.7369 4.8618 75.8956
 0 0.01567530 -9.7369 4.8618 75.8956
 0 0.01719510 -9.7369 4.8618 75.8956
 0 0.01698850 -9.7369 4.8618 75.8956
 0 0.01726960 -9.7369 4.8618 75.8956
 0 0.01645760 -9.7369 4.8618 75.8956
 0 0.01800580 -9.7369 4.8618 75.8956
 0 0.01553550 -9.7369 4.8618 75.8956
 0 0.01677660 -9.7369 4.8618 77.6496
 0 0.01636960 -9.7369 4.8618 79.3610
 0 0.01575600 -9.7369 4.8618 81.0083
 0 0.01616150 -9.7369 4.8618 82.6979
 0 0.01895110 -9.6426 4.8705 84.6792
 0 0.01620570 -9.5617 4.8757 86.3734
 0 0.01612960 -9.4811 4.8784 88.0598
 0 0.01626870 -9.3997 4.8787 89.7606
 0 0.01658820 -9.3168 4.8791 89.7606
 0 0.01972240 -9.2182 4.8795 89.7606
 0 0.01336150 -9.1514 4.8798 89.7606
 0 0.01810760 -9.1514 4.8798 89.7606
 0 0.01649180 -9.1514 4.8798 89.7606
 0 0.01643560 -9.1514 4.8798 89.7606
 0 0.01646990 -9.1514 4.8798 89.7606
 0 0.01665300 -9.1514 4.8798 89.7606
 0 0.01637970 -9.1514 4.8798 89.7606
 0 0.01591440 -9.1514 4.8798 89.7606
 0 0.01826980 -9.1514 4.8798 89.7606
 0 0.01509240 -9.1514 4.8798 89.7606
 0 0.01807990 -9.1514 4.8798 89.7606
 0 0.01315450 -9.1514 4.8798 89.7606
 0 0.01698760 -9.1514 4.8798 89.7606
 0 0.01778890 -9.1514 4.8798 89.7606
 0 0.01651470 -9.1514 4.8798 89.7606
 0 0.01807300 -9.1514 4.8798 87.8711
 0 0.01718820 -9.1514 4.8798 86.0741
 0 0.01698500 -9.1514 4.8798 84.2984
 0 0.01550490 -9.0745 4.8897 82.6774
 0 0.01667410 -8.9918 4.9003 82.6774
 0 0.01745310 -8.9053 4.9114 82.6774
 0 0.01710540 -8.8204 4.9223 82.6774
 0 0.01628650 -8.7397 4.9327 82.6774
 0 0.01655310 -8.6576 4.9432 82.6774
 0 0.01668860 -8.5748 4.9539 82.6774
 0 0.01699760 -8.5748 4.9539 82.6774
 0 0.01602800 -8.5748 4.9539 82.6774
 0 0.01651500 -8.5748 4.9539 82.6774
 0 0.01718790 -8.5748 4.9539 82.6774
 0 0.01843100 -8.5748 4.9539 82.6774
 0 0.01476540 -8.5748 4.9539 82.6774
 0 0.01554070 -8.5748 4.9539 82.6774
 0 0.01816540 -8.5748 4.9539 82.6774
 0 0.01670510 -8.5748 4.9539 82.6774
 0 0.01628190 -8.5748 4.9539 82.6774
 0 0.01679270 -8.5748 4.9539 82.6774
 0 0.01644470 -8.5748 4.9539 82.6774
 0 0.01734830 -8.5513 4.9649 82.6774
 0 0.01562550 -8.5513 4.9749 82.6774
 0 0.01488980 -8.5513 4.9844 82.6774
 0 0.01898830 -8.5513 4.9965 82.6774
 31 0.01702000 -8.5513 5.0073 82.6774
 0 0.02682090 -8.5513 5.0073 82.6774
 0 0.00677940 -8.5513 5.0073 82.6774
 0 0.01579660 -8.5513 5.0073 82.6774
 0 0.01690220 -8.5513 5.0073 82.6774
 0 0.01611940 -8.5513 5.0073 82.6774
 0 0.01514830 -8.5513 5.0073 82.6774
 0 0.01810900 -8.5513 5.0073 82.6774
 0 0.01689740 -8.5513 5.0073 82.6774
 0 0.01724670 -8.5513 5.0073 82.6774
 0 0.01710430 -8.5513 5.0073 82.6774
 0 0.01658790 -8.5513 5.0073 82.6774
 0 0.01633280 -8.5513 5.0073 82.6774
 0 0.01757410 -8.5513 5.0073 82.6774
 0 0.01994380 -8.5513 5.0073 82.6774
 0 0.01282070 -8.5513 5.0073 82.6774
 0 0.01297360 -8.5513 5.0073 82.6774
 0 0.01818020 -8.5513 5.0073 82.6774
 0 0.01699350 -8.5513 5.0073 82.6774
 0 0.01649130 -8.5513 5.0073 82.6774
 0 0.01646750 -8.5513 5.0073 82.6774
 0 0.01646390 -8.5513 5.0073 82.6774
 0 0.01735500 -8.5513 5.0073 82.6774
 0 0.02018020 -8.5513 5.0073 82.6774
 0 0.01844150 -8.5513 5.0073 82.6774
 0 0.01768520 -8.5513 5.0073 82.6774
 0 0.01378780 -8.5513 5.0073 82.6774
 0 0.01789220 -8.5513 5.0073 82.6774
 0 0.01712990 -8.5513 5.0073 82.6774
 0 0.01503980 -8.5513 5.0073 82.6774
 0 0.01667260 -8.5513 5.0073 82.6774
 0 0.01687520 -8.5513 5.0073 82.6774
 0 0.01655330 -8.5513 5.0073 82.6774
 0 0.01834760 -8.5513 5.0073 82.6774
 0 0.01680960 -8.5513 5.0073 82.6774
 0 0.01181690 -8.5513 5.0073 82.6774
 0 0.01476480 -8.5513 5.0073 82.6774
 0 0.01773370 -8.5513 5.0073 82.6774
 0 0.01767730 -8.5513 5.0073 82.6774
 0 0.01709050 -8.5513 5.0073 82.6774
 0 0.01642840 -8.5513 5.0073 82.6774
 0 0.01556710 -8.5513 5.0073 82.6774
 0 0.01675020 -8.5513 5.0073 82.6774
 0 0.01773260 -8.5513 5.0073 82.6774
 0 0.01575250 -8.5513 5.0073 82.6774
 0 0.01797930 -8.5513 5.0073 82.6774
 0 0.01513240 -8.5513 5.0073 82.6774
 0 0.01790340 -8.5513 5.0073 82.6774
 0 0.01449820 -8.5513 5.0073 82.6774
 0 0.01831510 -8.5513 5.0073 82.6774
 0 0.01713110 -8.5513 5.0073 82.6774
 0 0.01592130 -8.5513 5.0073 82.6774
 0 0.01562290 -8.5513 5.0073 82.6774
 0 0.01830100 -8.5513 5.0073 82.6774
 0 0.01661680 -8.5513 5.0073 82.6774
 0 0.01601140 -8.5513 5.0073 82.6774
 0 0.01824200 -8.5513 5.0073 82.6774
 0 0.01528440 -8.5513 5.0073 82.6774
 0 0.01626940 -8.5513 5.0073 82.6774
 0 0.01765640 -8.5513 5.0073 82.6774
 0 0.01571290 -8.5513 5.0073 82.6774
 0 0.01809160 -8.5513 5.0073 82.6774
