Version: Taxi Continuous/Discontinuous v4.1.9723.39829
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 1
PosterLocations: 
name: Poster
posterPosition: (-7.567, 1.5, 4.975)
CompletionWindow: 60000
TimeoutDuration: 3000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.5476
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01697730 -5.7115 -0.5499 169.4525
 0 0.01444100 -5.7247 -0.4789 169.4525
 0 0.01598720 -5.7393 -0.4004 169.4525
 0 0.01847360 -5.7562 -0.3096 169.4525
 0 0.01600330 -5.7709 -0.2309 169.4525
 0 0.01780570 -5.7872 -0.1434 169.4525
 0 0.01606530 -5.8019 -0.0644 169.4525
 0 0.01829500 -5.8186 0.0255 169.4525
 0 0.01463540 -5.8320 0.0975 169.4525
 0 0.01660800 -5.8472 0.1791 169.4525
 0 0.01706520 -5.8628 0.2630 169.4525
 0 0.01687370 -5.8783 0.3459 169.4525
 0 0.01564730 -5.8926 0.4229 169.4525
 0 0.01624980 -5.9075 0.5027 169.4525
 0 0.02032280 -5.9075 0.5027 169.4525
 0 0.01403520 -5.9075 0.5027 169.4525
 0 0.01520450 -5.9075 0.5027 169.4525
 0 0.01818970 -5.9075 0.5027 169.4525
 0 0.01814460 -5.9075 0.5027 169.4525
 0 0.01634610 -5.9075 0.5027 169.4525
 0 0.01515360 -5.9075 0.5027 169.4525
 0 0.01787730 -5.8911 0.4149 169.4525
 0 0.01730720 -5.8753 0.3298 169.4525
 0 0.01428880 -5.8622 0.2595 169.4525
 0 0.01917650 -5.8446 0.1653 169.4525
 0 0.01672080 -5.8293 0.0831 169.4525
 0 0.01403680 -5.8165 0.0141 169.4525
 0 0.01912580 -5.7990 -0.0799 169.4525
 0 0.01730880 -5.7831 -0.1650 169.4525
 0 0.01648970 -5.7681 -0.2461 169.4525
 0 0.01415630 -5.7551 -0.3156 169.4525
 0 0.01572210 -5.7407 -0.3929 169.4525
 0 0.01776430 -5.7245 -0.4802 169.4525
 0 0.01766830 -5.7083 -0.5671 169.4525
 0 0.01361710 -5.6958 -0.6340 169.4525
 0 0.01871740 -5.6787 -0.7260 169.4525
 0 0.01852240 -5.6617 -0.8171 169.4525
 0 0.01653930 -5.6466 -0.8984 169.4525
 0 0.01478990 -5.6331 -0.9711 169.4525
 0 0.01499980 -5.6193 -1.0448 169.4525
 0 0.01959020 -5.6014 -1.1411 169.4525
 0 0.01426310 -5.5883 -1.2112 169.4525
 0 0.01462860 -5.5750 -1.2831 169.4525
 0 0.01850030 -5.5580 -1.3741 169.4525
 0 0.01676360 -5.5427 -1.4564 169.4525
 0 0.01616570 -5.5279 -1.4564 169.4525
 0 0.01596960 -5.5133 -1.4564 169.4525
 0 0.02259580 -5.4926 -1.4564 169.4525
 0 0.01546640 -5.4785 -1.4564 169.4525
 0 0.01499110 -5.4647 -1.4564 169.4525
 0 0.01619200 -5.4499 -1.4564 169.4525
 0 0.01313920 -5.4379 -1.4564 169.4525
 0 0.01841960 -5.4210 -1.4564 169.4525
 0 0.01866220 -5.4039 -1.4564 169.4525
 0 0.01866720 -5.3869 -1.4564 169.4525
 0 0.01173080 -5.3761 -1.4564 169.4525
 0 0.01917780 -5.3586 -1.4564 169.4525
 0 0.01721350 -5.3428 -1.4564 169.4525
 0 0.01357670 -5.3428 -1.4564 169.4525
 0 0.01902010 -5.3428 -1.4564 169.4525
 0 0.01678610 -5.3428 -1.4564 169.4525
 0 0.01569980 -5.3428 -1.4564 169.4525
 0 0.01762690 -5.3428 -1.4564 169.4525
 0 0.01644210 -5.3428 -1.4564 169.4525
 0 0.01719320 -5.3428 -1.4564 169.4525
 0 0.01824920 -5.3428 -1.4564 169.4525
 0 0.01475790 -5.3428 -1.4564 169.4525
 0 0.01841880 -5.3428 -1.4564 169.4525
 0 0.01638890 -5.3428 -1.4564 169.4525
 0 0.01684690 -5.3428 -1.4564 167.6912
 0 0.01677570 -5.3428 -1.4564 165.9373
 0 0.01635710 -5.3428 -1.4564 164.2272
 0 0.01679140 -5.3428 -1.4564 162.4717
 0 0.01600220 -5.3428 -1.4564 160.7987
 0 0.01732690 -5.3428 -1.4564 158.9872
 0 0.01557500 -5.3428 -1.4564 157.3589
 0 0.01645070 -5.3428 -1.4564 155.6390
 0 0.01787690 -5.3428 -1.4564 153.7701
 0 0.01652560 -5.3428 -1.4564 152.0423
 0 0.01568770 -5.3428 -1.4564 150.4022
 0 0.01658810 -5.3428 -1.4564 148.6680
 0 0.01644260 -5.3428 -1.4564 146.9489
 0 0.01538660 -5.3428 -1.4564 145.3403
 0 0.02044360 -5.3428 -1.4564 143.2030
 0 0.01658850 -5.3428 -1.4564 141.4687
 0 0.01739010 -5.3428 -1.4564 139.6506
 0 0.01636110 -5.3428 -1.4564 137.9401
 0 0.01602990 -5.3428 -1.4564 136.2642
 0 0.01216190 -5.3428 -1.4564 134.9927
 0 0.02276210 -5.2591 -1.4808 132.6130
 0 0.01321960 -5.2094 -1.4823 131.2309
 0 0.01791360 -5.1401 -1.4843 129.3580
 0 0.01771080 -5.0698 -1.4863 127.5064
 0 0.01609450 -5.0046 -1.4882 125.8238
 0 0.01347770 -4.9490 -1.4898 124.4147
 0 0.01985520 -4.8671 -1.4898 124.4147
 0 0.01672870 -4.7981 -1.4898 124.4147
 0 0.01596520 -4.7323 -1.4898 124.4147
 0 0.01743020 -4.6604 -1.4898 124.4147
 0 0.01208440 -4.6105 -1.4898 124.4147
 0 0.02149880 -4.5218 -1.4898 124.4147
 0 0.01672140 -4.4529 -1.4898 124.4147
 0 0.01393080 -4.3954 -1.4898 124.4147
 0 0.01905770 -4.3168 -1.4898 124.4147
 0 0.01621960 -4.2499 -1.4898 124.4147
 0 0.01571190 -4.1851 -1.4898 124.4147
 0 0.01315280 -4.1308 -1.4898 124.4147
 0 0.02226070 -4.0390 -1.4898 124.4147
 0 0.01402920 -3.9811 -1.4898 124.4147
 0 0.01711750 -3.9105 -1.4898 124.4147
 0 0.01655890 -3.8409 -1.4922 124.4147
 0 0.01743220 -3.7648 -1.5033 124.4147
 0 0.01658310 -3.6964 -1.5048 124.4147
 0 0.01686770 -3.6268 -1.5048 124.4147
 0 0.01588020 -3.5613 -1.5048 124.4147
 0 0.01683110 -3.4919 -1.5048 124.4147
 0 0.01406690 -3.4338 -1.5048 124.4147
 0 0.01908460 -3.3551 -1.5048 124.4147
 0 0.01805790 -3.2806 -1.5048 124.4147
 0 0.01549200 -3.2167 -1.5048 124.4147
 0 0.01608000 -3.1504 -1.5048 124.4147
 0 0.01837830 -3.0746 -1.5048 124.4147
 0 0.01596360 -3.0087 -1.5048 124.4147
 0 0.01748180 -2.9366 -1.5048 124.4147
 0 0.01600630 -2.8706 -1.5048 124.4147
 0 0.01591200 -2.8050 -1.5048 124.4147
 0 0.01609790 -2.7386 -1.5048 124.4147
 0 0.01777970 -2.6652 -1.5048 124.4147
 0 0.01596040 -2.5994 -1.5048 124.4147
 0 0.01858730 -2.5227 -1.5048 124.4147
 0 0.01459050 -2.4607 -1.5089 124.4147
 0 0.01720930 -2.3852 -1.5202 124.4147
 0 0.01739600 -2.3065 -1.5429 122.5960
 0 0.01690780 -2.2296 -1.5730 120.8283
 0 0.01538420 -2.1614 -1.6083 119.2200
 0 0.01778260 -2.0824 -1.6491 117.3608
 0 0.01404840 -2.0192 -1.6798 115.8921
 0 0.01830110 -1.9356 -1.7170 113.9788
 0 0.01751650 -1.8545 -1.7500 112.1475
 0 0.01521010 -1.7833 -1.7767 110.5573
 0 0.01574740 -1.7088 -1.8022 108.9109
 0 0.01988790 -1.6136 -1.8310 106.8317
 0 0.01583830 -1.5372 -1.8517 105.1758
 0 0.01293060 -1.4744 -1.8672 103.8240
 0 0.01981120 -1.3774 -1.8874 101.7528
 0 0.01554930 -1.3009 -1.9010 100.1271
 0 0.01779170 -1.2129 -1.9138 98.2670
 0 0.01630090 -1.1319 -1.9231 96.5628
 0 0.01606750 -1.0519 -1.9300 94.8830
 0 0.01661090 -0.9689 -1.9345 93.1464
 0 0.01672490 -0.8853 -1.9366 91.3978
 0 0.01794910 -0.7956 -1.9358 89.5213
 0 0.01580230 -0.7166 -1.9329 87.8692
 0 0.01532900 -0.6401 -1.9279 86.2666
 0 0.02039890 -0.5387 -1.9175 84.1339
 0 0.01687190 -0.4551 -1.9063 82.3700
 0 0.01680070 -0.3722 -1.8926 80.6135
 0 0.01441770 -0.3014 -1.8790 79.1062
 0 0.01575140 -0.2245 -1.8619 77.4594
 0 0.01760410 -0.1393 -1.8400 75.6190
 0 0.01888790 -0.0486 -1.8134 73.6443
 0 0.01311500 0.0138 -1.7934 72.2731
 0 0.01764480 0.0969 -1.7639 70.4284
 0 0.01678500 0.1751 -1.7334 68.6736
 0 0.01837400 0.2595 -1.6971 66.7526
 0 0.01704700 0.3368 -1.6610 64.9704
 0 0.06711950 0.6408 -1.5190 64.9704
 0 0.00853460 0.6795 -1.5010 64.9704
 0 0.00691220 0.7108 -1.4864 64.9704
 0 0.00422840 0.7300 -1.4774 64.9704
 0 0.00556390 0.7552 -1.4657 64.9704
 0 0.00652570 0.7848 -1.4519 64.9704
 0 0.01616680 0.8580 -1.4177 64.9704
 0 0.01681580 0.9342 -1.3821 64.9704
 0 0.01615250 1.0074 -1.3479 64.9704
 0 0.01390970 1.0704 -1.3185 64.9704
 0 0.01925140 1.1576 -1.2778 64.9704
 0 0.01519480 1.2264 -1.2456 64.9704
 0 0.01812390 1.3085 -1.2073 64.9704
 0 0.01685650 1.3849 -1.1716 64.9704
 0 0.01570930 1.4561 -1.1384 64.9704
 0 0.01820030 1.5385 -1.0999 64.9704
 0 0.01639640 1.6128 -1.0652 64.9704
 0 0.01647110 1.6874 -1.0304 64.9704
 0 0.01520190 1.7563 -0.9982 64.9704
 0 0.01828690 1.8392 -0.9595 64.9704
 0 0.01477020 1.9061 -0.9283 64.9704
 0 0.01845990 1.9897 -0.8892 64.9704
 0 0.01665550 2.0652 -0.8540 64.9704
 0 0.01670440 2.1408 -0.8186 64.9704
 0 0.01638700 2.2151 -0.7840 64.9704
 0 0.01486800 2.2824 -0.7525 64.9704
 0 0.01608150 2.3553 -0.7185 64.9704
 0 0.01809390 2.4373 -0.6802 64.9704
 0 0.01514770 2.5059 -0.6482 64.9704
 0 0.01765500 2.5859 -0.6108 64.9704
 0 0.01680360 2.6620 -0.5753 64.9704
 0 0.01797650 2.7434 -0.5373 64.9704
 0 0.01546530 2.8135 -0.5045 64.9704
 0 0.01712630 2.8911 -0.4683 64.9704
 0 0.01637320 2.9653 -0.4337 64.9704
 0 0.01785570 3.0462 -0.3959 64.9704
 0 0.01492350 3.1138 -0.3643 64.9704
 0 0.01859280 3.1980 -0.3250 64.9704
 0 0.01498160 3.2659 -0.2933 64.9704
 0 0.01690790 3.3425 -0.2575 64.9704
 0 0.01819870 3.4262 -0.2218 66.8730
 0 0.01644480 3.5027 -0.1918 68.5923
 0 0.01631510 3.5795 -0.1643 70.2980
 0 0.01574240 3.6544 -0.1399 71.9438
 0 0.01642790 3.7332 -0.1168 73.6613
 0 0.01667280 3.8139 -0.0958 75.4044
 0 0.01874870 3.9053 -0.0753 77.3646
 0 0.01457070 3.9768 -0.0612 78.8879
 0 0.01867060 4.0690 -0.0464 80.8399
 0 0.01680850 4.1523 -0.0355 82.5972
 0 0.01462580 4.2251 -0.0281 84.1263
 0 0.01829240 4.3163 -0.0217 86.0387
 0 0.01499320 4.3912 -0.0186 87.6062
 0 0.01680950 4.4753 -0.0177 89.3636
 0 0.01637920 4.5571 -0.0192 91.0760
 0 0.01848250 4.6494 -0.0241 93.0083
 0 0.01728120 4.7357 -0.0286 93.0083
 0 0.01627780 4.8170 -0.0329 93.0083
 0 0.01715460 4.9026 -0.0374 93.0083
 0 0.01597760 4.9824 -0.0416 93.0083
 0 0.01588150 5.0617 -0.0457 93.0083
 0 0.02062920 5.1647 -0.0511 93.0083
 0 0.01314230 5.2303 -0.0546 93.0083
 0 0.01717920 5.3161 -0.0591 93.0083
 0 0.01680000 5.4000 -0.0635 93.0083
 0 0.01438430 5.4718 -0.0673 93.0083
 0 0.01760710 5.5597 -0.0719 93.0083
 0 0.01750690 5.6472 -0.0765 93.0083
 0 0.01719670 5.7330 -0.0810 93.0083
 0 0.01800390 5.8229 -0.0857 93.0083
 0 0.01581290 5.9019 -0.0899 93.0083
 0 0.01551370 5.9793 -0.0940 93.0083
 0 0.01726900 6.0656 -0.0985 93.0083
 0 0.01667990 6.1488 -0.1029 93.0083
 0 0.01676600 6.2326 -0.1073 93.0083
 0 0.01712060 6.3180 -0.1118 93.0083
 0 0.01546980 6.3953 -0.1158 93.0083
 0 0.01711580 6.4807 -0.1203 93.0083
 0 0.01667990 6.5640 -0.1247 93.0083
 0 0.01714650 6.6496 -0.1292 93.0083
 0 0.01743820 6.7368 -0.1310 91.1852
 0 0.01589270 6.8163 -0.1303 89.5236
 0 0.01492810 6.8909 -0.1277 87.9629
 0 0.01739430 6.9776 -0.1218 86.1444
 0 0.01588100 7.0567 -0.1142 84.4841
 0 0.01758590 7.1439 -0.1029 82.6455
 0 0.01662100 7.2259 -0.0898 80.9078
 0 0.01524250 7.3008 -0.0757 79.3143
 0 0.01773780 7.3874 -0.0564 77.4598
 0 0.01610140 7.4654 -0.0366 75.7764
 0 0.01737700 7.5490 -0.0126 73.9597
 0 0.01621050 7.6262 0.0121 72.2650
 0 0.01799280 7.7109 0.0423 70.3839
 0 0.02184470 7.8122 0.0830 68.1000
 0 0.01493280 7.8807 0.1127 66.5389
 0 0.01716130 7.9583 0.1493 64.7447
 0 0.01790850 8.0380 0.1902 62.8724
 0 0.01555060 8.1062 0.2276 61.2466
 0 0.01749680 8.1815 0.2721 59.4174
 0 0.01687630 8.2528 0.3172 57.6530
 0 0.01403460 8.3111 0.3563 56.1857
 0 0.01922500 8.3890 0.4125 54.1758
 0 0.01666140 8.4551 0.4633 52.4339
 0 0.01630330 8.5182 0.5149 50.7294
 0 0.01669790 8.5812 0.5697 48.9837
 0 0.01303490 8.6293 0.6137 47.6209
 0 0.01501120 8.6834 0.6657 46.0515
 0 0.01652180 8.7411 0.7248 44.3242
 0 0.01649380 8.7969 0.7855 42.5998
 0 0.01791530 8.8553 0.8534 40.7268
 0 0.01509130 8.9030 0.9119 39.1491
 0 0.01755490 8.9562 0.9818 37.3137
 0 0.01722460 9.0062 1.0519 35.5129
 0 0.01596030 9.0507 1.1181 33.8443
 0 0.01774900 9.0977 1.1934 31.9887
 0 0.01527680 9.1363 1.2593 30.3916
 0 0.01681910 9.1766 1.3331 28.6332
 0 0.01704640 9.2151 1.4091 26.8510
 0 0.01667040 9.2505 1.4846 25.1082
 0 0.01638830 9.2830 1.5598 23.3948
 0 0.01697350 9.3143 1.6387 21.6203
 0 0.01790180 9.3445 1.7230 19.7487
 0 0.01480050 9.3695 1.7926 19.7487
 0 0.01817600 9.4002 1.8782 19.7487
 0 0.01548370 9.4264 1.9510 19.7487
 0 0.01736910 9.4557 2.0328 19.7487
 0 0.01629930 9.4833 2.1095 19.7487
 0 0.01561750 9.5097 2.1830 19.7487
 0 0.01714360 9.5386 2.2636 19.7487
 0 0.01553360 9.5649 2.3367 19.7487
 0 0.01943330 9.5977 2.4282 19.7487
 0 0.01485390 9.6228 2.4981 19.7487
 0 0.01803090 9.6533 2.5829 19.7487
 0 0.01568810 9.6798 2.6568 19.7487
 0 0.01750720 9.7093 2.7392 19.7487
 0 0.01678310 9.7377 2.8181 19.7487
 0 0.01616370 9.7650 2.8942 19.7487
 0 0.01618470 9.7924 2.9704 19.7487
 0 0.01893830 9.8213 3.0605 17.7687
 0 0.01287190 9.8394 3.1223 16.4230
 0 0.01659480 9.8605 3.2025 14.6880
 0 0.01825110 9.8807 3.2915 12.7799
 0 0.01660570 9.8966 3.3730 11.0438
 0 0.01677390 9.9101 3.4558 9.2902
 0 0.01810470 9.9218 3.5456 7.3974
 0 0.01685510 9.9300 3.6294 5.6352
 0 0.01514080 9.9354 3.7049 4.0523
 0 0.01645740 9.9387 3.7872 2.3317
 0 0.01696750 9.9396 3.8720 0.5578
 0 0.01372860 9.9385 3.9406 359.1225
 0 0.01783910 9.9343 4.0297 357.2574
 0 0.02337370 9.9237 4.1461 354.8138
 0 0.01306570 9.9162 4.2110 353.4478
 0 0.01195540 9.9081 4.2702 352.1979
 0 0.01931910 9.8916 4.3654 350.1781
 0 0.01535160 9.8764 4.4407 348.5732
 0 0.01646360 9.8577 4.5208 346.8519
 0 0.01715010 9.8356 4.6037 345.0589
 0 0.01594300 9.8128 4.6801 343.3921
 0 0.01818450 9.7840 4.7663 341.4910
 0 0.01464350 9.7589 4.8351 339.9600
 0 0.01813960 9.7278 4.9203 339.9600
 0 0.01730120 9.6981 5.0015 339.9600
 0 0.01708770 9.6689 5.0818 339.9600
 0 0.01510270 9.6430 5.1527 339.9600
 0 0.01631900 9.6150 5.2294 339.9600
 0 0.01520530 9.5890 5.3008 339.9600
 0 0.01801380 9.5581 5.3854 339.9600
 0 0.01686710 9.5292 5.4647 339.9600
 0 0.01556840 9.5025 5.5378 339.9600
 0 0.01775050 9.4721 5.6212 339.9600
 0 0.01646150 9.4439 5.6985 339.9600
 0 0.01519310 9.4179 5.7699 339.9600
 0 0.01866730 9.3859 5.8575 339.9600
 0 0.01528160 9.3597 5.9293 339.9600
 0 0.01802150 9.3288 6.0140 339.9600
 0 0.01585710 9.3017 6.0885 339.9600
 0 0.01776170 9.2712 6.1719 339.9600
 0 0.01746020 9.2413 6.2539 339.9600
 0 0.01607920 9.2138 6.3294 339.9600
 0 0.01627850 9.1859 6.4059 339.9600
 0 0.02005770 9.1515 6.5001 339.9600
 0 0.01358040 9.1282 6.5639 339.9600
 0 0.01634400 9.1002 6.6407 339.9600
 0 0.01785380 9.0696 6.7245 339.9600
 0 0.01590040 9.0424 6.7992 339.9600
 0 0.01792610 9.0117 6.8834 339.9600
 0 0.01674130 8.9830 6.9621 339.9600
 0 0.01497110 8.9574 7.0324 339.9600
 0 0.01652390 8.9290 7.1100 339.9600
 0 0.01981450 8.8951 7.2031 339.9600
 0 0.01438130 8.8705 7.2706 339.9600
 0 0.01762070 8.8403 7.3534 339.9600
 0 0.01696120 8.8112 7.4331 339.9600
 0 0.01660280 8.7828 7.5111 339.9600
 0 0.01554470 8.7561 7.5841 339.9600
 0 0.01725980 8.7265 7.6652 339.9600
 0 0.01652560 8.6982 7.7428 339.9600
 0 0.01652860 8.6676 7.8195 338.2320
 0 0.01611010 8.6355 7.8934 336.5477
 0 0.01724030 8.5988 7.9714 334.7453
 0 0.01611250 8.5623 8.0432 333.0608
 0 0.01637520 8.5230 8.1151 331.3488
 0 0.01711090 8.4797 8.1888 329.5599
 0 0.01597060 8.4372 8.2565 327.8902
 0 0.01723550 8.3891 8.3280 326.0883
 0 0.01822990 8.3358 8.4019 324.1824
 0 0.01692850 8.2842 8.4690 322.4125
 0 0.01676770 8.2310 8.5338 320.6595
 0 0.01517220 8.1813 8.5911 319.0733
 0 0.01667940 8.1248 8.6524 317.3295
 0 0.01630170 8.0678 8.7107 315.6252
 0 0.01630990 8.0090 8.7673 313.9200
 0 0.01788370 7.9426 8.8272 312.0503
 0 0.01674870 7.8788 8.8813 310.2993
 0 0.01730720 7.8110 8.9352 308.4899
 0 0.01474270 7.7521 8.9795 306.9485
 0 0.01859810 7.6760 9.0328 305.0042
 0 0.01545930 7.6114 9.0754 303.3879
 0 0.01690490 7.5394 9.1197 301.6206
 0 0.01640470 7.4683 9.1606 299.9055
 0 0.01612380 7.3973 9.1987 298.2198
 0 0.01749610 7.3189 9.2376 296.3906
 0 0.01751170 7.2393 9.2740 294.5598
 0 0.01641150 7.1637 9.3058 292.8440
 0 0.01618420 7.0882 9.3350 291.1520
 0 0.02084890 6.9896 9.3689 288.9723
 0 0.01743560 6.9063 9.3946 287.1494
 0 0.01783040 6.8211 9.4209 287.1494
 0 0.01397680 6.7544 9.4415 287.1494
 0 0.01658340 6.6751 9.4660 287.1494
 0 0.01852510 6.5866 9.4933 287.1494
 0 0.01650200 6.5078 9.5176 287.1494
 0 0.01621700 6.4303 9.5415 287.1494
 0 0.01506550 6.3583 9.5637 287.1494
 0 0.01824420 6.2712 9.5906 287.1494
 0 0.01638380 6.1929 9.6148 287.1494
 0 0.01741490 6.1097 9.6405 287.1494
 0 0.01761310 6.0255 9.6664 287.1494
 0 0.01174880 5.9694 9.6838 287.1494
 0 0.01664480 5.8899 9.7083 287.1494
 0 0.02103010 5.7894 9.7393 287.1494
 0 0.01165690 5.7337 9.7565 287.1494
 0 0.01709640 5.6520 9.7817 287.1494
 0 0.01687630 5.5714 9.8066 287.1494
 0 0.01525610 5.4985 9.8291 287.1494
 0 0.01779280 5.4135 9.8553 287.1494
 0 0.01709850 5.3318 9.8805 287.1494
 0 0.01631260 5.2539 9.9046 287.1494
 0 0.01565990 5.1791 9.9276 287.1494
 0 0.01821710 5.0920 9.9545 287.1494
 0 0.01601430 5.0155 9.9781 287.1494
 0 0.01579020 4.9401 10.0014 287.1494
 0 0.01829230 4.8527 10.0284 287.1494
 0 0.01612260 4.7750 10.0499 285.4639
 0 0.01644270 4.6951 10.0694 283.7448
 0 0.01658550 4.6140 10.0867 282.0109
 0 0.01680670 4.5313 10.1016 280.2538
 0 0.01663220 4.4491 10.1139 278.5149
 0 0.01573680 4.3710 10.1233 276.8696
 0 0.01769930 4.2828 10.1311 275.0192
 0 0.01568340 4.2045 10.1357 273.3796
 0 0.01752820 4.1169 10.1381 271.5470
 0 0.01918410 4.0210 10.1407 271.5470
 0 0.01584210 3.9418 10.1428 271.5470
 0 0.01695860 3.8571 10.1451 271.5470
 0 0.01530760 3.7806 10.1472 271.5470
 0 0.01662210 3.6975 10.1494 271.5470
 0 0.01761200 3.6095 10.1518 271.5470
 0 0.01475110 3.5357 10.1538 271.5470
 0 0.01553670 3.4581 10.1559 271.5470
 0 0.01732590 3.3715 10.1582 271.5470
 0 0.01752560 3.2839 10.1606 271.5470
 0 0.01638800 3.2020 10.1628 271.5470
 0 0.01653210 3.1193 10.1650 271.5470
 0 0.01841340 3.0273 10.1675 271.5470
 0 0.01610230 2.9468 10.1697 271.5470
 0 0.01621270 2.8658 10.1719 271.5470
 0 0.01575870 2.7870 10.1740 271.5470
 0 0.01712330 2.7014 10.1763 271.5470
 0 0.01653640 2.6188 10.1785 271.5470
 0 0.01713160 2.5332 10.1808 271.5470
 0 0.01688910 2.4487 10.1831 271.5470
 0 0.01665480 2.3655 10.1854 271.5470
 0 0.01748270 2.2781 10.1877 271.5470
 0 0.01610620 2.1976 10.1899 271.5470
 0 0.01654990 2.1149 10.1921 271.5470
 0 0.01646200 2.0326 10.1944 271.5470
 0 0.01878350 1.9387 10.1969 271.5470
 0 0.01487740 1.8644 10.1989 271.5470
 0 0.01626320 1.7831 10.2011 271.5470
 0 0.01793040 1.6935 10.2035 271.5470
 0 0.01535530 1.6167 10.2056 271.5470
 0 0.01784950 1.5275 10.2080 271.5470
 0 0.01653930 1.4448 10.2102 271.5470
 0 0.01448650 1.3724 10.2122 271.5470
 0 0.01740450 1.2854 10.2145 271.5470
 0 0.01580130 1.2065 10.2167 271.5470
 0 0.01831350 1.1149 10.2191 271.5470
 0 0.01628730 1.0335 10.2213 271.5470
 0 0.01709700 0.9481 10.2237 271.5470
 0 0.01719140 0.8621 10.2260 271.5470
 0 0.01450380 0.7897 10.2279 271.5470
 0 0.01721100 0.7036 10.2303 271.5470
 0 0.01849380 0.6112 10.2328 271.5470
 0 0.01630500 0.5297 10.2350 271.5470
 0 0.01637290 0.4479 10.2372 271.5470
 0 0.01698000 0.3630 10.2395 271.5470
 0 0.01645950 0.2807 10.2417 271.5470
 0 0.01535190 0.2040 10.2437 271.5470
 0 0.01714440 0.1183 10.2461 271.5470
 0 0.01751610 0.0308 10.2484 271.5470
 0 0.01523350 -0.0454 10.2505 271.5470
 0 0.01720050 -0.1314 10.2528 271.5470
 0 0.01730730 -0.2179 10.2551 271.5470
 0 0.01604300 -0.2980 10.2573 271.5470
 0 0.01724780 -0.3843 10.2596 271.5470
 0 0.01669680 -0.4677 10.2619 271.5470
 0 0.01643330 -0.5498 10.2641 271.5470
 0 0.01671360 -0.6334 10.2664 271.5470
 0 0.01736720 -0.7202 10.2687 271.5470
 0 0.01484910 -0.7944 10.2707 271.5470
 0 0.01735070 -0.8811 10.2731 271.5470
 0 0.01712520 -0.9667 10.2754 271.5470
 0 0.01593110 -1.0463 10.2775 271.5470
 0 0.01516910 -1.1222 10.2796 271.5470
 0 0.01552750 -1.1998 10.2817 271.5470
 0 0.01962640 -1.2979 10.2843 271.5470
 0 0.01615490 -1.3786 10.2865 271.5470
 0 0.01552250 -1.4562 10.2886 271.5470
 0 0.01803050 -1.5463 10.2910 271.5470
 0 0.01505690 -1.6216 10.2931 271.5470
 0 0.01910370 -1.7171 10.2956 271.5470
 0 0.01673680 -1.8007 10.2979 271.5470
 0 0.01535940 -1.8775 10.3000 271.5470
 0 0.01586880 -1.9568 10.3021 271.5470
 0 0.01846910 -2.0491 10.3046 271.5470
 0 0.01594880 -2.1288 10.3068 271.5470
 0 0.01786780 -2.2181 10.3092 271.5470
 0 0.01367060 -2.2865 10.3110 271.5470
 0 0.01781500 -2.3755 10.3134 271.5470
 0 0.01580410 -2.4545 10.3155 271.5470
 0 0.01759530 -2.5424 10.3179 271.5470
 0 0.01646700 -2.6247 10.3201 271.5470
 0 0.01782270 -2.7138 10.3226 271.5470
 0 0.01670760 -2.7973 10.3248 271.5470
 0 0.01620470 -2.8783 10.3270 271.5470
 0 0.01390970 -2.9478 10.3289 271.5470
 0 0.01646670 -3.0302 10.3311 271.5470
 0 0.01788350 -3.1195 10.3335 271.5470
 0 0.01697410 -3.2044 10.3358 271.5470
 0 0.01878570 -3.2983 10.3383 271.5470
 0 0.01340350 -3.3653 10.3401 271.5470
 0 0.01784780 -3.4545 10.3426 271.5470
 0 0.01845240 -3.5467 10.3450 271.5470
 0 0.01627020 -3.6280 10.3472 271.5470
 0 0.01318790 -3.6939 10.3490 271.5470
 0 0.01769260 -3.7824 10.3514 271.5470
 0 0.01927260 -3.8787 10.3540 271.5470
 0 0.01670150 -3.9622 10.3563 271.5470
 0 0.01681740 -4.0462 10.3585 271.5470
 0 0.02014480 -4.1469 10.3613 271.5470
 0 0.01214810 -4.2076 10.3629 271.5470
 0 0.01656360 -4.2904 10.3651 271.5470
 0 0.01681660 -4.3745 10.3674 271.5470
 0 0.01558130 -4.4524 10.3695 271.5470
 0 0.01724580 -4.5385 10.3718 271.5470
 0 0.01837370 -4.6304 10.3743 271.5470
 0 0.01646930 -4.7127 10.3765 271.5470
 0 0.01674550 -4.7964 10.3788 271.5470
 0 0.01661530 -4.8794 10.3810 271.5470
 0 0.01529000 -4.9559 10.3831 271.5470
 0 0.01756890 -5.0437 10.3855 271.5470
 0 0.01613300 -5.1243 10.3877 271.5470
 0 0.01600050 -5.2043 10.3898 271.5470
 0 0.01737820 -5.2911 10.3922 271.5470
 0 0.01650060 -5.3736 10.3944 271.5470
