Version: Taxi Continuous/Discontinuous v4.1.9723.39829
TriggerVersion: v4
TaskType: Discontinuous
MazeName: DTL Cam
NumberOfTrials: 10
PosterLocations: 
name: Poster
posterPosition: (-7.567, 1.5, 4.975)
CompletionWindow: 60000
TimeoutDuration: 3000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.5476
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: True
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01706990 -12.8900 0.0600 90.0000
 0 0.01562070 -12.8900 0.0600 90.0000
 0 0.01881820 -12.8900 0.0600 90.0000
 0 0.01788110 -12.8900 0.0600 90.0000
 0 0.01770100 -12.8900 0.0600 90.0000
 0 0.01446820 -12.8900 0.0600 90.0000
 0 0.01695910 -12.8900 0.0600 90.0000
 0 0.01845920 -12.8900 0.0600 90.0000
 0 0.01535930 -12.8900 0.0600 90.0000
 0 0.01796730 -12.8900 0.0600 90.0000
 0 0.01700710 -12.8900 0.0600 90.0000
 0 0.01614050 -12.8900 0.0600 90.0000
 0 0.01538020 -12.8900 0.0600 90.0000
 11 0.01975080 -12.8900 0.0600 90.0000
 0 0.01586540 -12.8900 0.0600 90.0000
 0 0.01267470 -12.8900 0.0600 90.0000
 0 0.01668380 -12.8900 0.0600 90.0000
 0 0.02032170 -12.8900 0.0600 90.0000
 0 0.01424610 -12.8900 0.0600 90.0000
 0 0.01342670 -12.8900 0.0600 90.0000
 0 0.01702870 -12.8900 0.0600 90.0000
 0 0.01551770 -12.8900 0.0600 90.0000
 0 0.01562500 -12.8900 0.0600 90.0000
 0 0.01878980 -12.8900 0.0600 90.0000
 0 0.01723230 -12.8900 0.0600 90.0000
 0 0.01609950 -12.8900 0.0600 90.0000
 0 0.01760350 -12.8900 0.0600 90.0000
 0 0.01439950 -12.8900 0.0600 90.0000
 0 0.01572290 -12.8900 0.0600 90.0000
 0 0.01715200 -12.8900 0.0600 90.0000
 0 0.01723670 -12.8900 0.0600 90.0000
 0 0.01826880 -12.8900 0.0600 90.0000
 0 0.01434950 -12.8900 0.0600 90.0000
 0 0.01663780 -12.8900 0.0600 90.0000
 0 0.01731860 -12.8900 0.0600 90.0000
 0 0.01883260 -12.8900 0.0600 90.0000
 0 0.01541370 -12.8900 0.0600 90.0000
 0 0.01603980 -12.8900 0.0600 90.0000
 0 0.01742480 -12.8900 0.0600 90.0000
 0 0.01533180 -12.8900 0.0600 90.0000
 0 0.01764210 -12.8900 0.0600 90.0000
 0 0.01897680 -12.8900 0.0600 90.0000
 0 0.01294690 -12.8900 0.0600 90.0000
 0 0.01812230 -12.8900 0.0600 90.0000
 0 0.01600560 -12.8900 0.0600 90.0000
 0 0.01523150 -12.8900 0.0600 90.0000
 0 0.01850510 -12.8900 0.0600 90.0000
 0 0.01792860 -12.8900 0.0600 90.0000
 0 0.01510430 -12.8900 0.0600 90.0000
 0 0.01513120 -12.8900 0.0600 90.0000
 0 0.01849280 -12.8900 0.0600 90.0000
 0 0.01616750 -12.8900 0.0600 90.0000
 0 0.02028600 -12.8900 0.0600 90.0000
 0 0.01835880 -12.8900 0.0600 90.0000
 0 0.01334910 -12.8900 0.0600 90.0000
 0 0.01988550 -12.8900 0.0600 90.0000
 0 0.01337200 -12.8900 0.0600 90.0000
 0 0.01388580 -12.8900 0.0600 90.0000
 0 0.01924840 -12.8900 0.0600 90.0000
 0 0.01579450 -12.8900 0.0600 90.0000
 0 0.01919760 -12.8900 0.0600 90.0000
 0 0.01063810 -12.8900 0.0600 90.0000
 0 0.02175210 -12.8900 0.0600 90.0000
 0 0.01365920 -12.8900 0.0600 90.0000
 0 0.01700300 -12.8900 0.0600 90.0000
 0 0.01559910 -12.8900 0.0600 90.0000
 0 0.01484420 -12.8900 0.0600 90.0000
 0 0.01722060 -12.8900 0.0600 90.0000
 0 0.02047470 -12.8900 0.0600 90.0000
 0 0.01340720 -12.8900 0.0600 90.0000
 0 0.01558910 -12.8900 0.0600 90.0000
 0 0.01675710 -12.8900 0.0600 90.0000
 0 0.01690030 -12.8900 0.0600 90.0000
 0 0.01618760 -12.8900 0.0600 90.0000
 0 0.01966990 -12.8900 0.0600 90.0000
 0 0.01681470 -12.8900 0.0600 90.0000
 0 0.01665530 -12.8900 0.0600 90.0000
 0 0.01617940 -12.8900 0.0600 90.0000
 0 0.01659840 -12.8900 0.0600 90.0000
 0 0.01734290 -12.8900 0.0600 90.0000
 0 0.01831820 -12.8900 0.0600 90.0000
 0 0.01569750 -12.8900 0.0600 90.0000
 0 0.01595920 -12.8900 0.0600 90.0000
 0 0.01871480 -12.8900 0.0600 90.0000
 0 0.01202270 -12.8900 0.0600 90.0000
 0 0.02113400 -12.8900 0.0600 90.0000
 0 0.01435560 -12.8900 0.0600 90.0000
 0 0.01682570 -12.8900 0.0600 90.0000
 0 0.01681690 -12.8900 0.0600 90.0000
 0 0.01977010 -12.8900 0.0600 90.0000
 0 0.01358580 -12.8900 0.0600 90.0000
 0 0.01645490 -12.8900 0.0600 90.0000
 0 0.01663540 -12.8900 0.0600 90.0000
 0 0.01964550 -12.8900 0.0600 90.0000
 0 0.01552360 -12.8900 0.0600 90.0000
 0 0.01557370 -12.8900 0.0600 90.0000
 0 0.01723270 -12.8900 0.0600 90.0000
 0 0.01906180 -12.8900 0.0600 90.0000
 0 0.01715450 -12.8900 0.0600 90.0000
 0 0.01253180 -12.8900 0.0600 90.0000
 0 0.02063100 -12.8900 0.0600 90.0000
 0 0.01343520 -12.8900 0.0600 90.0000
 0 0.01778000 -12.8900 0.0600 90.0000
 0 0.01726950 -12.8900 0.0600 90.0000
 0 0.01543950 -12.8900 0.0600 90.0000
 0 0.01652060 -12.8900 0.0600 90.0000
 0 0.01591910 -12.8900 0.0600 90.0000
 0 0.01924250 -12.8900 0.0600 90.0000
 0 0.01624810 -12.8900 0.0600 90.0000
 0 0.01360700 -12.8900 0.0600 90.0000
 0 0.01629650 -12.8900 0.0600 90.0000
 0 0.01557720 -12.8900 0.0600 90.0000
 0 0.02026990 -12.8900 0.0600 90.0000
 0 0.01513530 -12.8900 0.0600 90.0000
 0 0.01484630 -12.8900 0.0600 90.0000
 0 0.01746870 -12.8900 0.0600 90.0000
 0 0.01635950 -12.8900 0.0600 90.0000
 0 0.02093920 -12.8900 0.0600 90.0000
 0 0.01497250 -12.8900 0.0600 90.0000
 0 0.01644010 -12.8900 0.0600 90.0000
 0 0.01620760 -12.8900 0.0600 90.0000
 0 0.01799520 -12.8900 0.0600 90.0000
 0 0.01707860 -12.8900 0.0600 90.0000
 0 0.01495580 -12.8900 0.0600 90.0000
 0 0.01506390 -12.8900 0.0600 90.0000
 0 0.01521580 -12.8900 0.0600 90.0000
 0 0.01647700 -12.8900 0.0600 90.0000
 0 0.02204870 -12.8900 0.0600 90.0000
 0 0.01609100 -12.8900 0.0600 90.0000
 0 0.01518840 -12.8900 0.0600 90.0000
 0 0.01613000 -12.8900 0.0600 90.0000
 0 0.01719850 -12.8900 0.0600 90.0000
 0 0.01614620 -12.8900 0.0600 90.0000
 0 0.01951790 -12.8900 0.0600 90.0000
 0 0.01464010 -12.8900 0.0600 90.0000
 0 0.01605560 -12.8900 0.0600 90.0000
 0 0.02321480 -12.8900 0.0600 90.0000
 0 0.01448030 -12.8900 0.0600 90.0000
 0 0.01700330 -12.8900 0.0600 90.0000
 0 0.01625210 -12.8900 0.0600 90.0000
 0 0.01867270 -12.8900 0.0600 90.0000
 0 0.01598110 -12.8900 0.0600 90.0000
 0 0.01671630 -12.8900 0.0600 90.0000
 0 0.01753340 -12.8900 0.0600 90.0000
 0 0.01587890 -12.8900 0.0600 90.0000
 0 0.01738340 -12.8900 0.0600 90.0000
 0 0.01687700 -12.8900 0.0600 90.0000
 0 0.01528580 -12.8900 0.0600 90.0000
 0 0.01143680 -12.8900 0.0600 90.0000
 0 0.01894800 -12.8900 0.0600 90.0000
 0 0.01508250 -12.8900 0.0600 90.0000
 0 0.01435800 -12.8900 0.0600 90.0000
 0 0.01846640 -12.8900 0.0600 90.0000
 0 0.01800570 -12.8900 0.0600 90.0000
 0 0.01754930 -12.8900 0.0600 90.0000
 0 0.01497200 -12.8900 0.0600 90.0000
 0 0.01345720 -12.8900 0.0600 90.0000
 0 0.01902010 -12.8900 0.0600 90.0000
 0 0.01719670 -12.8900 0.0600 90.0000
 0 0.01614720 -12.8900 0.0600 90.0000
 0 0.01579130 -12.8900 0.0600 90.0000
 0 0.01820830 -12.8900 0.0600 90.0000
 0 0.01448720 -12.8900 0.0600 90.0000
 0 0.01764440 -12.8900 0.0600 90.0000
 0 0.01790110 -12.8900 0.0600 90.0000
 0 0.01581480 -12.8900 0.0600 90.0000
 0 0.01607810 -12.8900 0.0600 90.0000
 0 0.01569770 -12.8900 0.0600 90.0000
 0 0.01676630 -12.8900 0.0600 90.0000
 0 0.01672760 -12.8900 0.0600 90.0000
 0 0.01777300 -12.8900 0.0600 90.0000
 0 0.01806380 -12.8900 0.0600 90.0000
 0 0.01512480 -12.8900 0.0600 90.0000
 0 0.01876190 -12.8900 0.0600 90.0000
 0 0.01563860 -12.8900 0.0600 90.0000
 0 0.01816010 -12.8900 0.0600 90.0000
 0 0.01480570 -12.8900 0.0600 90.0000
 0 0.01933550 -12.8900 0.0600 90.0000
 0 0.01569640 -12.8900 0.0600 90.0000
 0 0.01616800 -12.8900 0.0600 90.0000
 0 0.01429780 -12.8900 0.0600 90.0000
 0 0.01827050 -12.8900 0.0600 90.0000
 0 0.01795980 -12.8900 0.0600 90.0000
 0 0.01503330 -12.8900 0.0600 90.0000
 0 0.01728890 -12.8900 0.0600 90.0000
 0 0.01567540 -12.8900 0.0600 90.0000
 0 0.01740100 -12.8900 0.0600 90.0000
 0 0.01878210 -12.8900 0.0600 90.0000
 0 0.01373270 -12.8900 0.0600 90.0000
 0 0.01399590 -12.8900 0.0600 90.0000
 0 0.01876150 -12.8900 0.0600 90.0000
 0 0.01526260 -12.8900 0.0600 90.0000
 0 0.02149880 -12.8900 0.0600 90.0000
 0 0.01417320 -12.8900 0.0600 90.0000
 21 0.01448040 -12.8900 0.0600 90.0000
 0 0.01631170 -12.8900 0.0600 90.0000
 0 0.01794680 -12.8900 0.0600 90.0000
 0 0.01600400 -12.8900 0.0600 90.0000
 0 0.02094840 -12.8900 0.0600 90.0000
 0 0.01687860 -12.8900 0.0600 90.0000
 0 0.01388020 -12.8900 0.0600 90.0000
 0 0.01897500 -12.8900 0.0600 90.0000
 0 0.01463800 -12.8900 0.0600 90.0000
 0 0.01877380 -12.8900 0.0600 90.0000
 0 0.01647770 -12.8900 0.0600 90.0000
 0 0.01651240 -12.8074 0.0600 90.0000
 0 0.01763250 -12.7193 0.0600 90.0000
 0 0.01500050 -12.6443 0.0600 90.0000
 0 0.01722800 -12.5581 0.0600 90.0000
 0 0.01559120 -12.4802 0.0600 90.0000
 0 0.01836520 -12.3884 0.0600 90.0000
 0 0.01674330 -12.3046 0.0600 90.0000
 0 0.01635620 -12.2229 0.0600 90.0000
 0 0.01690210 -12.1383 0.0600 90.0000
 0 0.01564070 -12.0601 0.0600 90.0000
 0 0.01678980 -11.9762 0.0600 90.0000
 0 0.01492590 -11.9016 0.0600 90.0000
 0 0.01829510 -11.8101 0.0600 90.0000
 0 0.01674460 -11.7264 0.0600 90.0000
 0 0.01690020 -11.6419 0.0626 88.2331
 0 0.01714930 -11.5563 0.0679 86.4402
 0 0.01371240 -11.4880 0.0739 85.0066
 0 0.02033150 -11.3872 0.0865 82.8810
 0 0.01542620 -11.3109 0.0982 81.2682
 0 0.01743380 -11.2252 0.1142 79.4456
 0 0.01593300 -11.1474 0.1310 77.7798
 0 0.01608610 -11.0693 0.1504 76.0981
 0 0.01761620 -10.9845 0.1743 74.2563
 0 0.01718510 -10.9845 0.1743 72.4597
 0 0.01473710 -10.9845 0.1743 70.9189
 0 0.01692850 -10.9845 0.1743 69.1491
 0 0.01688380 -10.9845 0.1743 67.3839
 0 0.01816800 -10.9845 0.1743 65.4845
 0 0.01606060 -10.9845 0.1743 63.8054
 0 0.01526550 -10.9845 0.1743 62.2095
 0 0.01777110 -10.9845 0.1743 60.3515
 0 0.01736730 -10.9845 0.1743 58.5358
 0 0.01471400 -10.9845 0.1743 56.9975
 0 0.01698740 -10.9845 0.1743 55.2215
 0 0.01607750 -10.9845 0.1743 53.5407
 0 0.01621540 -10.9845 0.1743 51.8454
 0 0.01670350 -10.9845 0.1743 50.0991
 0 0.01740890 -10.9845 0.1743 48.2790
 0 0.01448210 -10.9845 0.1743 46.7649
 0 0.02032750 -10.9845 0.1743 44.6397
 0 0.01392790 -10.9845 0.1743 43.1836
 0 0.01832180 -10.9845 0.1743 41.2681
 0 0.01580140 -10.9845 0.1743 39.6161
 0 0.01850260 -10.9280 0.2475 37.6817
 0 0.01495290 -10.8839 0.3079 36.1184
 0 0.01708650 -10.8357 0.3784 34.3321
 0 0.01670880 -10.7907 0.4488 32.5852
 0 0.01555170 -10.7507 0.5155 30.9593
 0 0.01763840 -10.7078 0.5925 29.1153
 0 0.01505690 -10.6730 0.6593 27.5411
 0 0.01757980 -10.6349 0.7385 25.7032
 0 0.01783580 -10.5988 0.8201 23.8385
 0 0.01568990 -10.5692 0.8927 22.1981
 0 0.01690320 -10.5397 0.9719 20.4310
 0 0.01698800 -10.5125 1.0524 18.6549
 0 0.01652810 -10.4885 1.1314 16.9269
 0 0.01703520 -10.4662 1.2137 15.1459
 0 0.01579340 -10.4478 1.2904 13.4948
 0 0.01835690 -10.4294 1.3804 11.5756
 0 0.01571210 -10.4136 1.4573 11.5756
 0 0.01585270 -10.3977 1.5350 11.5756
 0 0.01911990 -10.3785 1.6286 11.5756
 0 0.01367980 -10.3648 1.6956 11.5756
 0 0.01921420 -10.3455 1.7898 11.5756
 0 0.01561340 -10.3298 1.8662 11.5756
 0 0.01556660 -10.3142 1.9425 11.5756
 0 0.01745330 -10.2967 2.0280 11.5756
 0 0.01821400 -10.2784 2.1172 11.5756
 0 0.01447850 -10.2639 2.1881 11.5756
 0 0.01682960 -10.2470 2.2705 11.5756
 0 0.01775980 -10.2264 2.3569 13.4323
 0 0.01590100 -10.2057 2.4337 15.0948
 0 0.01817660 -10.1791 2.5206 16.9951
 0 0.01594460 -10.1536 2.5961 18.6620
 0 0.01703460 -10.1239 2.6759 20.4430
 0 0.01670820 -10.0923 2.7533 22.1898
 0 0.01550910 -10.0610 2.8242 23.8112
 0 0.01795930 -10.0221 2.9052 25.6888
 0 0.01669010 -9.9836 2.9792 27.4337
 0 0.01613130 -9.9444 3.0497 29.1202
 0 0.01721370 -9.9001 3.1235 30.9199
 0 0.01544120 -9.8586 3.1886 32.5342
 0 0.01813030 -9.8074 3.2634 34.4297
 0 0.01548960 -9.7618 3.3260 36.0491
 0 0.01628470 -9.7119 3.3904 37.7516
 0 0.01816780 -9.6540 3.4603 39.6510
 0 0.01599990 -9.6012 3.5204 41.3238
 0 0.01585950 -9.5471 3.5784 42.9818
 0 0.01634890 -9.4896 3.6365 44.6911
 0 0.01818400 -9.4257 3.7012 44.6911
 0 0.01645500 -9.3678 3.7596 44.6911
 0 0.01475930 -9.3159 3.8121 44.6911
 0 0.01753060 -9.2543 3.8744 44.6911
 0 0.01668570 -9.1956 3.9337 44.6911
 0 0.01746050 -9.1342 3.9958 44.6911
 0 0.01710450 -9.0740 4.0566 44.6911
 0 0.01697880 -9.0143 4.1169 44.6911
 0 0.01813820 -8.9505 4.1814 44.6911
 0 0.01297500 -8.9049 4.2275 44.6911
 0 0.01766320 -8.8428 4.2903 44.6911
 0 0.01749450 -8.7813 4.3525 44.6911
 0 0.01560990 -8.7248 4.4064 46.3231
 0 0.01798720 -8.6578 4.4664 48.2036
 0 0.01592550 -8.5969 4.5177 49.8686
 0 0.01595370 -8.5346 4.5671 51.5365
 0 0.01784730 -8.5346 4.6203 53.4024
 0 0.01547250 -8.5346 4.6647 55.0200
 0 0.01799870 -8.5346 4.7138 56.9017
 0 0.01485950 -8.5346 4.7527 58.4552
 0 0.01724790 -8.5346 4.7955 60.2584
 31 0.01785580 -8.5346 4.8372 62.1252
 0 0.01636270 -8.5346 4.8372 62.1252
 0 0.01727150 -8.5346 4.8372 62.1252
 0 0.01743690 -8.5346 4.8372 62.1252
 0 0.01583920 -8.5346 4.8372 62.1252
 0 0.01675850 -8.5346 4.8372 62.1252
 0 0.01631600 -8.5346 4.8372 62.1252
 0 0.01540200 -8.5346 4.8372 62.1252
 0 0.01820610 -8.5346 4.8372 62.1252
 0 0.01654490 -8.5346 4.8372 62.1252
 0 0.01642300 -8.5346 4.8372 62.1252
 0 0.01719440 -8.5346 4.8372 62.1252
 0 0.01642890 -8.5346 4.8372 62.1252
 0 0.01633350 -8.5346 4.8372 62.1252
 0 0.01551260 -8.5346 4.8372 62.1252
 0 0.01807270 -8.5346 4.8372 62.1252
 0 0.01652350 -8.5346 4.8372 62.1252
 0 0.01719550 -8.5346 4.8372 62.1252
 0 0.01639990 -8.5346 4.8372 62.1252
 0 0.01644400 -8.5346 4.8372 62.1252
 0 0.01486620 -8.5346 4.8372 62.1252
 0 0.01859100 -8.5346 4.8372 62.1252
 0 0.01654120 -8.5346 4.8372 62.1252
 0 0.01691040 -8.5346 4.8372 62.1252
 0 0.01633410 -8.5346 4.8372 62.1252
 0 0.01665730 -8.5346 4.8372 62.1252
 0 0.01701510 -8.5346 4.8372 62.1252
 0 0.01658540 -8.5346 4.8372 62.1252
 0 0.01608760 -8.5346 4.8372 62.1252
 0 0.01768060 -8.5346 4.8372 62.1252
 0 0.01615470 -8.5346 4.8372 62.1252
 0 0.01641910 -8.5346 4.8372 62.1252
 0 0.01715820 -8.5346 4.8372 62.1252
 0 0.01686710 -8.5346 4.8372 62.1252
 0 0.01612090 -8.5346 4.8372 62.1252
 0 0.01391460 -8.5346 4.8372 62.1252
 0 0.01962800 -8.5346 4.8372 62.1252
 0 0.01635070 -8.5346 4.8372 62.1252
 0 0.01692030 -8.5346 4.8372 62.1252
 0 0.01658730 -8.5346 4.8372 62.1252
 0 0.01643690 -8.5346 4.8372 62.1252
 0 0.01746900 -8.5346 4.8372 62.1252
 0 0.01624400 -8.5346 4.8372 62.1252
 0 0.01663940 -8.5346 4.8372 62.1252
 0 0.01505540 -8.5346 4.8372 62.1252
 0 0.01833660 -8.5346 4.8372 62.1252
 0 0.01664260 -8.5346 4.8372 62.1252
 0 0.01776140 -8.5346 4.8372 62.1252
 0 0.01560340 -8.5346 4.8372 62.1252
 0 0.01665020 -8.5346 4.8372 62.1252
 0 0.01533410 -8.5346 4.8372 62.1252
 0 0.01832470 -8.5346 4.8372 62.1252
 0 0.01448930 -8.5346 4.8372 62.1252
 0 0.01652900 -8.5346 4.8372 62.1252
 0 0.01616160 -8.5346 4.8372 62.1252
 0 0.01740250 -8.5346 4.8372 62.1252
 0 0.01624940 -8.5346 4.8372 62.1252
 0 0.01714270 -8.5346 4.8372 62.1252
 0 0.01814830 -8.5346 4.8372 62.1252
 0 0.01723060 -12.8900 0.0600 90.0000
 0 0.01723060 -12.8900 0.0600 90.0000
 0 0.01568920 -12.8900 0.0600 90.0000
 0 0.01563690 -12.8900 0.0600 90.0000
 0 0.01827250 -12.8900 0.0600 90.0000
 0 0.01684710 -12.8900 0.0600 90.0000
 0 0.01581210 -12.8900 0.0600 90.0000
 0 0.01790180 -12.8900 0.0600 90.0000
 0 0.01611510 -12.8900 0.0600 90.0000
 0 0.01523010 -12.8900 0.0600 90.0000
 0 0.01737710 -12.8900 0.0600 90.0000
 0 0.01700890 -12.8900 0.0600 90.0000
 0 0.01559040 -12.8900 0.0600 90.0000
 0 0.01702450 -12.8900 0.0600 90.0000
 0 0.01806230 -12.8900 0.0600 90.0000
 0 0.01664200 -12.8900 0.0600 90.0000
 0 0.01517340 -12.8900 0.0600 90.0000
 0 0.01649660 -12.8900 0.0600 90.0000
 0 0.01699280 -12.8900 0.0600 90.0000
 0 0.01591580 -12.8900 0.0600 90.0000
 0 0.01710280 -12.8900 0.0600 90.0000
 0 0.01817000 -12.8900 0.0600 90.0000
 0 0.01486190 -12.8900 0.0600 90.0000
 0 0.01747850 -12.8900 0.0600 90.0000
 0 0.01548780 -12.8900 0.0600 90.0000
 0 0.01644650 -12.8900 0.0600 90.0000
 0 0.01703110 -12.8900 0.0600 90.0000
 0 0.01644650 -12.8900 0.0600 90.0000
 0 0.01658460 -12.8900 0.0600 90.0000
 0 0.01985490 -12.8900 0.0600 90.0000
 0 0.01429440 -12.8900 0.0600 90.0000
 0 0.01587440 -12.8900 0.0600 90.0000
 0 0.01713990 -12.8900 0.0600 90.0000
 0 0.01533650 -12.8900 0.0600 90.0000
 0 0.01747090 -12.8900 0.0600 90.0000
 0 0.01700290 -12.8900 0.0600 90.0000
 0 0.01652460 -12.8900 0.0600 90.0000
 0 0.01700700 -12.8900 0.0600 90.0000
 0 0.01640370 -12.8900 0.0600 90.0000
 0 0.01662200 -12.8900 0.0600 90.0000
 0 0.01658930 -12.8900 0.0600 90.0000
 0 0.01693430 -12.8900 0.0600 90.0000
 0 0.01979190 -12.8900 0.0600 90.0000
 0 0.01390720 -12.8900 0.0600 90.0000
 0 0.01944640 -12.8900 0.0600 90.0000
 0 0.01326420 -12.8900 0.0600 90.0000
 0 0.01884220 -12.8900 0.0600 90.0000
 0 0.01475400 -12.8900 0.0600 90.0000
 0 0.01650220 -12.8900 0.0600 90.0000
 0 0.02152870 -12.8900 0.0600 90.0000
 0 0.01086650 -12.8900 0.0600 90.0000
 0 0.01757220 -12.8900 0.0600 90.0000
 0 0.01394940 -12.8900 0.0600 90.0000
 0 0.01959690 -12.8900 0.0600 90.0000
 0 0.01913820 -12.8900 0.0600 90.0000
 0 0.01135810 -12.8900 0.0600 90.0000
 0 0.01811150 -12.8900 0.0600 90.0000
 0 0.01637000 -12.8900 0.0600 90.0000
 0 0.01559520 -12.8900 0.0600 90.0000
 0 0.01659790 -12.8900 0.0600 90.0000
 0 0.01826840 -12.8900 0.0600 90.0000
 0 0.01770940 -12.8900 0.0600 90.0000
 0 0.01694560 -12.8900 0.0600 90.0000
 0 0.01678960 -12.8900 0.0600 90.0000
 0 0.01785310 -12.8900 0.0600 90.0000
 0 0.01720720 -12.8900 0.0600 90.0000
 0 0.01594340 -12.8900 0.0600 90.0000
 0 0.01717350 -12.8900 0.0600 90.0000
 0 0.01501960 -12.8900 0.0600 90.0000
 0 0.01853800 -12.8900 0.0600 90.0000
 0 0.01702680 -12.8900 0.0600 90.0000
 0 0.01552130 -12.8900 0.0600 90.0000
 0 0.01753500 -12.8900 0.0600 90.0000
 0 0.01644230 -12.8900 0.0600 90.0000
 0 0.01410510 -12.8900 0.0600 90.0000
 0 0.01732090 -12.8900 0.0600 90.0000
 0 0.01718490 -12.8900 0.0600 90.0000
 0 0.01631990 -12.8900 0.0600 90.0000
 0 0.01711350 -12.8900 0.0600 90.0000
 0 0.01700460 -12.8900 0.0600 90.0000
 0 0.01823040 -12.8900 0.0600 90.0000
 0 0.01397830 -12.8900 0.0600 90.0000
 0 0.01724410 -12.8900 0.0600 90.0000
 0 0.01722470 -12.8900 0.0600 90.0000
 0 0.01590190 -12.8900 0.0600 90.0000
 0 0.01689200 -12.8900 0.0600 90.0000
 0 0.01694820 -12.8900 0.0600 90.0000
 0 0.01656390 -12.8900 0.0600 90.0000
 0 0.01705850 -12.8900 0.0600 90.0000
 0 0.01711800 -12.8900 0.0600 90.0000
 0 0.01571470 -12.8900 0.0600 90.0000
 0 0.01757720 -12.8900 0.0600 90.0000
 0 0.01610310 -12.8900 0.0600 90.0000
 0 0.01805970 -12.8900 0.0600 90.0000
 0 0.01687290 -12.8900 0.0600 90.0000
 0 0.01644390 -12.8900 0.0600 90.0000
 0 0.01654920 -12.8900 0.0600 90.0000
 0 0.01695860 -12.8900 0.0600 90.0000
 0 0.01634940 -12.8900 0.0600 90.0000
 0 0.01561900 -12.8900 0.0600 90.0000
 0 0.01712970 -12.8900 0.0600 90.0000
 0 0.01647330 -12.8900 0.0600 90.0000
 0 0.01646420 -12.8900 0.0600 90.0000
